,Unnamed: 0,c5,c1,c2,c3,c4,c6,c7,c8,c9,c10,c75,c132,c134,c136,c138,c139,c140,c141,c144,c145,c147,c149,c151,c152,c153,c155,c157,c160,c162,c203,c204,c214,c233,c234,c790,c22,c23,c24,c25,c26,c27,c30,c31,c33,c34,c35,c36,c37,c38,c39,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c102,c104,c106,c108,c110,c112,c113,c114,c115,c117,c118,c143,c240,c241,c242,c243,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c76,c250,c205,c206,c207,c208,c210,c41,c43,c45,c47,c49,c50,c52,c53,c54,c55,c56,c57,c58,c59,c119,c120,c121,c122,c126,c127,c128,c129,c130,c78,c80,c82,c84,c86,c88,c90,c92,c94,c96,c98,c100,c111,c123,c124,c125,c184,c192,c244,c40,c44,c46,c48,c51,c77,c79,c81,c83,c85,c87,c89,c91,c93,c95,c97,c99,c101,c103,c105,c107,c109,c131,c133,c135,c137,c146,c148,c150,c154,c156,c158,c161,c163,c183,c191,c229,c230,end_of_record
1542,7575,19901218061989I,I,91,-5,F,1990,12,18,19901218,1430,9,B,C, , , ,O,ATS,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,163488,6198, ,N, , ,9004S,BEECH ,S35         ,35,3A15    ,CE,    ,3000.0,L ,      ,             ,      ,        ,  ,     ,WP,WP07,AZ,YUMA           ,MCAS/INTL ILS RWY             ,8,DAC ,167,7.0,03239N,11436W,1,B,B,S,1.0,CLER,,G10,,,,DAC ,,0,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19910206,,19910206.0,,20120808,1,N,1.0,0.0,S,47.0,O,47.0,9.0,12.0,438.0,WP,WP07,AZ,FORGOT TO REMOVE CONTROL LOCK ON PREFLIGHT. ON TAKEOFF AIRCRAFT PORPOISED DAMAGING GEAR AND PROPELLER.             ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,  , , , ,BX,IB,M,5,   ,U,U,N,A, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Hard Landing        ,To Init Climb(1st Pw,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Additional Training ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
1543,7809,19910518016319A,A,135,0.4,N,1991,5,18,19910518,1757,9,Z,Y, , , ,O,OPP,1L72,1,L,7,2.0,3R  ,3,R,  ,  ,  ,110682,1631,A,N, , ,44623,BEECH ,D18S        ,18,A765    ,CE,    ,12148.0,L ,PWA   ,R985AN14B    ,R985  ,5.00E+01,NE,R    ,NM,NM03,CO,DENVER         ,CENTENNIAL AIRPORT            ,17L ,APA ,,,,,5,T,B,G,1.0,BRKN,GR1K,G10,,DRY,,APA ,13,20,G,30.0,2,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19910520,19910611.0,,,20120808,F9,N,5.0,3.0,S,61.0,K,835.0,,30.0,5000.0,GL,GL07,OH,GROUND LOOPED ON TAKEOFF ROLL IN A STRONG GUST QUARTERING CROSSWIND. HAD NEGLECTED TO INSURE TAILWHEEL WAS LOCKED. ,WW AIRTAXI INC                ,OH,VDHA,VDHA829B   ,GL,GL05,      ,Instrument Flight Ru,II,5,A, ,  , , , ,AA,IA,S,5,   ,Y,N,N,F, ,3,A/LINE TRANSPORT PLT,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Gusty Winds         ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Loss Of Dir Ctl-Grnd,Takeoff Ground Roll ,                    ,Pilot Induced       ,Air Taxi (Non-Schedu,Cargo               ,VFR                 ,Wind                ,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-RADIAL          ,                              ,                    ,                    ,                    ,                    ,,, 
1544,7841,19910704025959A,A,91,0.4,N,1991,7,4,19910704,1315,9,Z,Y, , , ,O,OPP,1H71,1,H,7,1.0,3O  ,3,O,  ,  ,  ,144685,2595, ,N, , ,7315D,PIPER ,PA22150     ,PA22  ,1A6     ,SO,    ,3150.0,H ,LYC   ,O320A2B      ,O320  ,E274    ,EA,O    ,EA,EA05,PA,TUNKHANNOCK    ,SKYHAVEN ARPT                 ,19,76N ,,,,,1,B,B,S,1.0,CLER,,G10,,DRY,,76N ,22,7,G,10.0,4,3.0,0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,19910705,19910731.0,,,20120808,1,N,1.0,0.0,S,60.0,O,12.0,5.0,13.0,62.0,EA,EA05,PA,FAILED RESET BACK TRIM FOR TAKEOFF WITH BACK SEAT LOAD. NOSE HIGH PREMATURE TAKEOFF. STALLED. NO FULL LOAD TRAINING,                              ,  ,    ,           ,  ,    ,      ,None                ,ME,V,A, ,IT,V,A, ,KX,IB,S,5,   ,Y,Y,N,H,D,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Fail/Incorrect Use M,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Inadeq Flt/Grd Train,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Stall               ,To Init Climb(1st Pw,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
1545,7905,19910604019779I,I,91,-5,F,1991,6,4,19910604,1840,9,Z,Y, , , ,O,ATS,1L72,1,L,7,2.0,3O  , , ,  ,  ,  ,106265,1977, ,N, , ,4072L,PIPER ,PA31350     ,PA31  ,A20SO   ,SO,    ,2500.0,L ,      ,             ,      ,        ,  ,     ,GL,GL23,MI,DETROIT        ,DETROIT CITY                  ,33,DET ,326,14.0,04224N,08300W,1,B,B,S,1.0,SCAT,,G10,,DRY,GD,DET ,36,12,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19910605,,19910702.0,,20120808,1,N,5.0,3.0,S,54.0,O,1833.0,81.0,89.0,5089.0,GL,GL25,OH,TAXIWAY GAVE WAY UNDER RIGHT MAIN LANDING GEAR OF AIRCRAFT WHILE WAITING FOR DEPARTURE.                            ,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,AI,V,I, ,  , , , ,SE,FE,M,7,   ,U,U,N,E, ,3,PRIVATE PILOT       ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequately Maintai,Other/Miscellaneous ,Airport Supervisory ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,"Ground Taxi, Other A",                    ,"Miscellaneous, Other",Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
1546,8275,19910609020739A,A,91,0.4,N,1991,6,9,19910609,1930,9,A,X, , , ,F,LSG,1L71,1,L,7,1.0,3O  ,3,O,  ,Z2,  ,92092,2073, ,Y, , ,2876Z,PIPER ,PA28181     ,PA28  ,2A13    ,SO,    ,,L ,LYC   ,O360A4M      ,O360  ,E286    ,EA,O    ,NE,NE03,CT,EAST HADDAM    ,GOODSPEED ARPT                ,,42B ,,,,,1,B,B,S,1.0,SCAT,,G10,,,,42B ,22,9,,,3,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,19910611,19931130.0,,,20120808,1,N,1.0,3.0,S,52.0,O,,,,,EA,EA11,NY,"ENGINE MISSING ON CLIMBOUT. DESCENDED BELOW TREES. FOUND IN POND. ELECTRIC FUEL PUMP OFF, ON TAKEOFF SHOULD BE ON. ",                              ,  ,    ,           ,  ,    ,      ,None                ,ME,E,A, ,28, , ,U,KX,IH,S,5,   ,Y,N,N,E, ,8,PRIVATE PILOT       ,ASEL                ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Fail/Incorrect Use M,Emergency Landing   ,Pilot-In-Command    ,                    ,2800,                    ,                    ,Undetermined        ,Stall               ,Forced/Precautionary,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,Over Water/Into Wate,                    ,                    ,                    ,,, 
1547,8362,19910613021749A,A,91,0.4,N,1991,6,13,19910613,2000,9,Z,Y, , , ,O,OPP,1H71,1,H,7,1.0,3O  ,3,O,TR,  ,  ,132346,2174, ,N, , ,6278A,CESSNA,182,182,3A13    ,CE,    ,,H ,CONT  ,O470L        ,O470  ,E273    ,SO,O    ,SW,SW03,LA,FARMERVILLE    ,FARMERVILLE ARPT              ,16,F87 ,,,,,7,K,B,S,4.0,SCAT,,8,,,,F87 ,17,5,,,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,19910614,19910628.0,,,20120808,F3,N,5.0,3.0,S,22.0,K,30.0,6.0,90.0,700.0,SW,SW03,LA,ENGINE QUIT RETURNING AFTER JUMPERS AWAY. ATTEMPED FORCED LANDING COLLIDED WITH TREES HALFMILE FROM RUNWAY.        ,                              ,  ,    ,           ,  ,    ,      ,None                ,AU,E,A, ,28, , ,T,JB,DD,S,8,   ,U,U,N,F, ,8,COMM PILOT FLIGHT IN,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Attempt Operation Wi,Emergency Landing   ,Pilot-In-Command    ,                    ,2823,                    ,                    ,Other               ,Collision With Trees,Fcd/Prec Ldg From Cr,                    ,Pilot And Maintenanc,Industrial/Special  ,Sky Diving Free Fall,VFR                 ,Weather Not A Factor,Dusk                ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
1548,8501,19910525017269A,A,91,0.4,N,1991,5,25,19910525,1505,9,Z,Y, , , ,O,LSG,1L72,1,L,7,2.0,3O  ,3,O,  ,ZG,  ,118969,1726, ,N, , ,5128Y,BEECH ,65B80       ,80,3A20    ,CE,    ,,L ,LYC   ,IGSO540A1C   ,O540  ,1.00E+07,EA,O    ,SO,SO17,FL,FORT LAUDERDALE,,,,,,,,8,F,B,S,1.0,BRKN,GR1K,G10,,,,,12,10,,,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,19910529,19910611.0,,,20120808,9,N,10.0,3.0,S,23.0,K,140.0,82.0,175.0,1927.0,SO,SO14,FL,LOST BOTH ENGINES. HIT VEHICLE ON FREEWAY ON LANDING. FUEL LINE LEAKING LEFT ENGINE. WATER IN FUEL RIGHT ENGINE.   ,                              ,  ,    ,           ,  ,    ,      ,None                ,AU,F,M, ,28, , ,J,OB,DD,D,9,   ,U,U,U,E, ,8,AIRLINE TRANSPORT   ,ASMEL ASES          ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Attempt Operation Wi,Fire After Crash    ,Maintenance And/Or G,                    ,2820,                    ,                    ,Improperly Secured  ,Engine Malfunction  ,Fcd/Prec Ldg From Cr,                    ,Inadequate Maintenan,Other               ,Ferry               ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,Declared Emergency  ,                    ,                    ,                    ,,, 
1549,8612,19910710026989A,A,91,0.4,F,1991,7,10,19910710,1515,9,A,X, , , ,S,LSG,1L71,1,L,7,1.0,3O  ,3,O,  ,  ,  ,154590,2698, ,Y, , ,8142P,PIPER ,PA24250     ,PA24  ,1A15    ,SO,    ,,L ,LYC   ,O540A1D5     ,O540  ,E295    ,EA,O    ,WP,WP07,AZ,TEMPLE BAR     ,TEMPLE BAR ARPT               ,18,U30 ,360,1.0,,,1,B,B,S,1.0,CLER,,G10,,,,U30 ,18,15,,,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,19910711,19920529.0,,,20120808,3,N,1.0,0.0,S,45.0,O,195.0,24.0,24.0,480.0,WP,WP07,AZ,REPORTED PROBLEM ON CLIMBOUT. STALLED AND CRASHED. NO LOCKING PINS IN SEAT TRACK. SEAT PIN BENT. BELT NOT FASTENED ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,25, , ,J,LX,IB,D,8,   ,Y,Y,N,E, ,8,COMMERCIAL PILOT    ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,2510,                    ,                    ,Improperly Secured  ,Spin                ,To Init Climb(1st Pw,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
1550,8660,19910601018539A,A,91,0.4,N,1991,6,1,19910601,830,9,Z,Y, , , ,O,ATS,1L72,1,L,7,2.0,3O  ,3,O,TR,  ,  ,73175,1853, ,N, , ,14SC ,BEECH ,95B55       ,55,3A16    ,CE,    ,2895.0,L ,CONT  ,IO470L       ,O470  ,3.00E+01,SO,O    ,WP,WP07,AZ,GLENDALE       ,GLENDALE MUNICIPAL ARPT       ,,GEU ,,,,,1,B,B,S,1.0,OCST,GR1K,G10,,DRY,,GEU ,,0,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19910604,19910626.0,,,20120808,1,N,5.0,0.0,S,49.0,O,123.0,28.0,28.0,681.0,WP,WP07,AZ,ON TAKEOFF LOOSE FUEL CAP SPILLED FUEL. ABORTED. WING EXPLODED ON RESTART. JUMPED OUT. AIRCRAFT STRUCK LIGHT POLE. ,                              ,  ,    ,           ,  ,    ,      ,Visual Flight Rules ,II,F,A, ,  , , , ,MB,AA,S,5,   ,Y,N,N,E, ,1,PRIVATE PILOT       ,ASMEL               ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Fire After Crash    ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Fire Or Explosion-On,Starting Engines    ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
1551,8707,19910425012519A,A,91,0.4,N,1991,4,25,19910425,1625,9,A,X, , , ,F,LSG,1H71,1,H,7,1.0,3O  ,3,O,  ,  ,  ,134972,1251, ,Y, , ,65M  ,CESSNA,P210N       ,210,3A21    ,CE,    ,,H ,CONT  ,TSIO520P     ,O520  ,E8CE    ,SO,O    ,CE,CE05,MO,KANSAS CITY    ,,,,,,,,1,B,B,S,1.0,OCST,2200,7,,,,,11,10,,,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,19910426,19911114.0,,,20120808,1,N,1.0,3.0,S,57.0,O,,,,2443.0,CE,CE05,MO,FIRE IN FLIGHT. CRASH LANDED AND BURNED. TURBOCHARGER EXHAUST PIPE CAME OFF. PILOT AWARE LOSS OF POWER PRIOR FLIGHT,                              ,  ,    ,           ,  ,    ,      ,None                ,AU,F,A, ,81, , ,J,MA,DD,D,8,   ,Y,N,N,E, ,8,PRIVATE PILOT       ,ASEL                ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Attempt Operation Wi,Fire After Crash    ,Pilot-In-Command    ,                    ,8120,                    ,                    ,Improperly Secured  ,Fire Or Explosion-In,Fcd/Prec Ldg From Cr,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
1552,8731,19910705026439A,A,91,0.4,N,1991,7,5,19910705,1800,9,Z,Y, , , ,O,OTH,1L71,1,L,7,1.0,3O  ,3,O,  ,  ,  ,160587,2643, ,N, , ,87169,UNIVAR,415C        ,415,A718    ,NM,    ,,L ,CONT  ,A658         ,A65   ,E205    ,SO,O    ,GL,GL09,MI,SPARTA         ,SPARTA ARPT                   ,24,8D4 ,,,,,1,B,B,S,1.0,SCAT,,G10,,DRY,,8D4 ,24,16,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19910708,19910807.0,,,20120808,1,N,1.0,0.0,S,56.0,O,30.0,8.0,8.0,283.0,GL,GL09,MI,ENGINE QUIT ON DOWNWIND. STRUCK DIRT BANK SHORT OF RUNWAY. FUEL TANKS HAD LARGE AMOUNTS WATER INCLUDING CARB BOWL. ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,28, , ,Q,DX,BI,S,5,   ,Y,N,N,F, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,2800,                    ,                    ,Accumulated Mositure,Undershoot Landing  ,Forced Landing      ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
1553,8819,19910406009109A,A,91,0.4,N,1991,4,6,19910406,850,9,A,X, , , ,F,LSG,1H71,1,H,7,1.0,3R  ,3,R,CV,  ,  ,74382,910, ,Y, , ,1504D,CESSNA,195,195,A790    ,CE,    ,,H ,JACOBP,R755A2       ,R755  ,TC237   ,SW,R    ,EA,EA07,MD,LEONARDTOWN    ,ST MARYS COUNTY ARPT          ,29,2W6 ,,,,,1,B,B,S,1.0,SCAT,,7,,DRY,,2W6 ,34,3,,,2,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,19910408,,19970617.0,,20120808,1,N,1.0,0.0,S,35.0,P,,,,,EA,EA07,MD,ENGINE ROUGH TAXIING OUT AND TAKEOFF. CLIMBED SLOWLY. STRUCK TREES OFF END RUNWAY. BURNED. NO ENGINE DEFECTS.      ,                              ,  ,    ,           ,  ,    ,      ,None                ,AU,E,A, ,85, , ,U,OB,IH,D,8,   ,Y,N,N,E, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,ENGINEER            ,Attempt Operation Wi,Emergency Landing   ,Pilot-In-Command    ,                    ,8500,                    ,                    ,Undetermined        ,Engine Malfunction  ,Forced/Precautionary,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-RADIAL          ,Wheeled-Conventional          ,                    ,                    ,                    ,                    ,,, 
1554,8839,19910616023269A,A,91,0.4,N,1991,6,16,19910616,1615,9,Z,Y, , , ,O,OPP,1L71,1,L,7,1.0,3R  ,3,R,  ,  ,  ,112940,2326, ,N, , ,46795,RYAN  ,ST3KR       ,ST3   ,A749    ,WP,    ,2971.0,L ,GLADEN,R56          ,R5    ,TC153   ,WP,R    ,WP,WP01,CA,SANTA MARIA    ,,,,,,,,1,B,B,S,1.0,CLER,,10,,,,,27,6,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19910624,19910717.0,,,20120808,F9,N,5.0,3.0,S,53.0,K,2000.0,,60.0,15000.0,WP,WP01,CA,NEGLECTED TO TURN ON OIL SUPPLY VALVE PRIOR TO TAKEOFF. LOST OIL PRESSURE. ELECTED TO LAND ON A ROAD. WING HIT SIGN,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,  , , , ,JE,DD,S,5,   ,Y,N,N,E, ,8,A/LINE TRANSPORT PLT,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Collision With Fence,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-RADIAL          ,                              ,                    ,                    ,                    ,                    ,,, 
1555,8922,19910423012079A,A,91,0.4,N,1991,4,23,19910423,1155,9,A,X, , , ,F,LSG,1H71,1,H,7,1.0,3O  ,3,O,  ,  ,  ,100601,1207, ,Y, , ,35826,PIPER ,STCJ5       ,STC   ,A725    ,  ,    ,,H ,LYC   ,O235C1       ,O235  ,E223    ,EA,O    ,NE,NE01,MA,NEWBURYPORT    ,PLUM ISLAND ARPT              ,28,2B2 ,,,04247N,07050W,1,B,B,G,1.0,CLER,,10,,DRY,,2B2 ,26,12,G,25.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,19910425,19910725.0,,,20120808,1,N,1.0,0.0,M,66.0,O,,,,950.0,NE,NE01,MA,STRONG SURFACE WINDS DAMAGED AILERON BELLCRANK WHILE TIED DOWN. PILOT FAILED NOTE ON PREFLIGHT. CRASHED ON TAKEOFF.,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,27, , ,K,IB,IB,D,8,   ,Y,N,N,E, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,"UNKNOWN, FOREIGN PIL",UNKNOWN             ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,2710,                    ,                    ,Jammed Or Malfunctio,Uncontroll Coll With,To Init Climb(1st Pw,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Wind                ,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
