c5_id,doc_idx,sent_idx,c119_input,sentence,entities,labels
19880213002489A,1293,3,LOST DIRECTIONAL CONTROL ON TAKEOFF. VEERED OFF THE RUNWAY. STUDENT USED NOSEWHEEL STEERING. CFI FAILED TO ADVISE. ,cfi failed to advise .,cfi,PER
19880131057869I,1298,1,"DURING PREFLIGHT,LEFT AILERON LOCK DANGLING BY BUNGEE CORD FROM WING. FLEW TO KENT COUNTY RUNWAY WITH LOCK DANGLING",flew to kent county runway with lock dangling,runway,FAC
19880607045909I,1301,1,BOTTOM HALF OF AIRSTAIR DOOR OPENED IN FLIGHT. DIVERTED TO NEAREST AIRPORT. NO DETAILS GIVEN IN REPORT.            ,diverted to nearest airport .,airport,FAC
19880324019949I,1302,4,ICING PROBLEM. ENGINE QUIT AT CRUISE. RESTARTED. ONLY RAN AT IDLE. LANDED ON DIRT ROAD. WAS USING RAM AIR.         ,landed on dirt road .,road,FAC
19880623040369I,1303,1,"ENGINE OVERHEATED ON CLIMBOUT. LANDED ON A HIGHWAY. HAD FORGOT TO REMOVE COWL COVERS.TOOK OFF, RETURNED TO AIRPORT.",landed on a highway .,highway,FAC
19880623040369I,1303,2,"ENGINE OVERHEATED ON CLIMBOUT. LANDED ON A HIGHWAY. HAD FORGOT TO REMOVE COWL COVERS.TOOK OFF, RETURNED TO AIRPORT.",had forgot to remove cowl covers .,had,PER
19880623040369I,1303,3,"ENGINE OVERHEATED ON CLIMBOUT. LANDED ON A HIGHWAY. HAD FORGOT TO REMOVE COWL COVERS.TOOK OFF, RETURNED TO AIRPORT.","took off , returned to airport .",airport,FAC
19880413016839I,1305,0,HAD A RATTLE NOISE OUTSIDE OF THE AIRCRAFT. RETURNED. FOUND EXCESS SEAT BELT WAS HANGING OUTSIDE OF COCKPIT.       ,had a rattle noise outside of the aircraft .,aircraft,VEH
19880412038769I,1308,0,FLIGHT DEPARTED PITTSBURGH WITHOUT BEING FUELED. RETURNED. AIRCRAFT WAS FUELED AND THEN DEPARTED AGAIN.            ,flight departed pittsburgh without being fueled .,pittsburgh,GPE
19880412038769I,1308,2,FLIGHT DEPARTED PITTSBURGH WITHOUT BEING FUELED. RETURNED. AIRCRAFT WAS FUELED AND THEN DEPARTED AGAIN.            ,aircraft was fueled and then departed again .,aircraft,VEH
19880406036069I,1310,2,RIGHT MAIN WHEEL LEFT THE TAXIWAY DURING TAXIING. FOUND LEFT BRAKE HAD A LEAK AT THE PISTON. PILOT FAILED TO NOTE. ,pilot failed to note .,pilot,PER
19880520015489A,1312,0,"AIRCRAFT MADE LEFT VERTICAL BANK ON INITIAL CLIMB IMPACTED AND BURNED. AILERON CONTROL JUST REWORKED, WERE BACKWARD",aircraft made left vertical bank on initial climb impacted and burned .,aircraft,VEH
19880402015869I,1313,0,SMOKE IN COCKPIT. DECLARED AN EMERGENCY. LANDED SAFELY. FOUND PILOT HAD MISHANDLED THE CABIN HEATER CONTROL.       ,smoke in cockpit .,cockpit,VEH
19880402015869I,1313,3,SMOKE IN COCKPIT. DECLARED AN EMERGENCY. LANDED SAFELY. FOUND PILOT HAD MISHANDLED THE CABIN HEATER CONTROL.       ,found pilot had mishandled the cabin heater control .,pilot,PER
19880422066369I,1314,1,ATC EQUIPMENT SHOWED PLANE BELOW ASSIGNED ALTITUDE. PILOT VERIFIED CORRECT ALTITUDE. RADAR READOUT SOMETIMES FAUTLY,pilot verified correct altitude .,pilot,PER
19880420048059I,1318,1,DOOR OPENED IN FLIGHT. PILOT REQUESTED NEAREST AIRPORT WHERE HE LANDED WITHOUT INCIDENT.                           ,pilot requested nearest airport where he landed without incident .,pilot,PER
19880420048059I,1318,1,DOOR OPENED IN FLIGHT. PILOT REQUESTED NEAREST AIRPORT WHERE HE LANDED WITHOUT INCIDENT.                           ,pilot requested nearest airport where he landed without incident .,airport,FAC
19880420048059I,1318,1,DOOR OPENED IN FLIGHT. PILOT REQUESTED NEAREST AIRPORT WHERE HE LANDED WITHOUT INCIDENT.                           ,pilot requested nearest airport where he landed without incident .,he,PER
19880603044859A,1319,1,"ENGINE QUIT ON LIFTOFF, LANDED. ENGINE RESTARTED AND PILOT TOOK OFF AGAIN. ENGINE QUITE AGAIN. CRASHED INTO A MALL.",engine restarted and pilot took off again .,pilot,PER
19880603044859A,1319,3,"ENGINE QUIT ON LIFTOFF, LANDED. ENGINE RESTARTED AND PILOT TOOK OFF AGAIN. ENGINE QUITE AGAIN. CRASHED INTO A MALL.",crashed into a mall .,mall,FAC
19880512015169A,1320,0,STUDENT PILOT CRASHED ON CLIMBOUT WHEN ENGINE QUIT. STALLED AND CRASHED IN A FIELD. HEAT WAS ON AND FLAPS WERE DOWN,student pilot crashed on climbout when engine quit .,pilot,PER
19880623034849I,1321,3,UNABLE TO RAISE NOSE GEAR AFER TAKEOFF. RETURNED. GROUND LOCK PIN WAS NOT REMOVED BEFORE FLIGHT. CREW OVERSIGHT.   ,crew oversight .,crew,PER
19880913062619I,1325,1,"SHORTLY AFTER ROTATION, FORWARD BAGGAGE DOOR BLEW OPEN AND FELL OFF. CONTINUED FLIGHT IN NON-AIRWORTHY AIRCRAFT.   ",continued flight in non-airworthy aircraft .,aircraft,VEH
19880714054459I,1327,0,FUEL TRUCK EXHAUST FIRE WHILE REFUELING AIRCRAFT. EVACUATED AIRCRAFT VIA STAIRS. FAULTY TRUCK EXHAUST. NOT REPORTED,fuel truck exhaust fire while refueling aircraft .,truck,VEH
19880714054459I,1327,0,FUEL TRUCK EXHAUST FIRE WHILE REFUELING AIRCRAFT. EVACUATED AIRCRAFT VIA STAIRS. FAULTY TRUCK EXHAUST. NOT REPORTED,fuel truck exhaust fire while refueling aircraft .,aircraft,VEH
19880714054459I,1327,1,FUEL TRUCK EXHAUST FIRE WHILE REFUELING AIRCRAFT. EVACUATED AIRCRAFT VIA STAIRS. FAULTY TRUCK EXHAUST. NOT REPORTED,evacuated aircraft via stairs .,aircraft,VEH
19880714054459I,1327,2,FUEL TRUCK EXHAUST FIRE WHILE REFUELING AIRCRAFT. EVACUATED AIRCRAFT VIA STAIRS. FAULTY TRUCK EXHAUST. NOT REPORTED,faulty truck exhaust .,truck,VEH
19880911037979I,1330,0,ABORTED TAKEOFF WHEN AIRCRAFT DID NOT ROTATE. RAN OFF END OF RUNWAY. STABILIZER TRIM SETTING WRONG.                ,aborted takeoff when aircraft did not rotate .,aircraft,VEH
19880711026239A,1333,2,MISSED APPROACH. FORCED LANDING IN FIELD. PILOT USED TO VERNIOR THROTTLE. UNSCREWED SAME BY TWISTING. NO MECHANICAL,pilot used to vernior throttle .,pilot,PER
19880807039859I,1334,0,ABORTED 2 TAKEOFFS DUE TO AIRCRAFT NOSE HEAVY. NO DEFECTS. PILOT COUNSELED ON USE OF TRIM TAB.                     ,aborted 2 takeoffs due to aircraft nose heavy .,aircraft,VEH
19880807039859I,1334,2,ABORTED 2 TAKEOFFS DUE TO AIRCRAFT NOSE HEAVY. NO DEFECTS. PILOT COUNSELED ON USE OF TRIM TAB.                     ,pilot counseled on use of trim tab .,pilot,PER
19880910038059A,1338,1,FAILED TO DISCONNECT THE CHEMICAL FILLER HOSE PRIOR TO LIFTOFF FROM TRUCK PLATFORM. HELICOPTER ROLLED OVER.        ,helicopter rolled over .,helicopter,VEH
19880920059059I,1340,0,"DISCARDED CARGO DOOR WAS PICKED UP BY ROTOR WASH OF UNKNOWN HELICOPTER.IT HIT PARKED S550 N#92QS, DAMAGING AILERON.",discarded cargo door was picked up by rotor wash of unknown helicopter .,helicopter,VEH
19880730028329A,1341,1,"HAD UNEVEN FUEL FLOW AND IMBALANCE. DIVERTED TO NEAREST AIRPORT, CRASHED AND BURNED. YAW DAMPER INOP.              ","diverted to nearest airport , crashed and burned .",airport,FAC
19880712026389A,1342,0,STUDENT PILOT PICKED UP PASSENGER. CRASHED ON TAKEOFF. FOUND CARBURETOR HEAT ON AND FLAPS FULL DOWN.               ,student pilot picked up passenger .,pilot,PER
19880712026389A,1342,0,STUDENT PILOT PICKED UP PASSENGER. CRASHED ON TAKEOFF. FOUND CARBURETOR HEAT ON AND FLAPS FULL DOWN.               ,student pilot picked up passenger .,passenger,PER
19880901036579A,1343,0,"CREWMAN HAD SECURED AFT SKID TIE DOWNS UNKNOWN BY PILOT. HE DID NOT CHECK, AIRCRAFT LIFTOFF NOSE HIGH.FELL IN WATER",crewman had secured aft skid tie downs unknown by pilot .,crewman,PER
19880901036579A,1343,0,"CREWMAN HAD SECURED AFT SKID TIE DOWNS UNKNOWN BY PILOT. HE DID NOT CHECK, AIRCRAFT LIFTOFF NOSE HIGH.FELL IN WATER",crewman had secured aft skid tie downs unknown by pilot .,pilot,PER
19880901036579A,1343,1,"CREWMAN HAD SECURED AFT SKID TIE DOWNS UNKNOWN BY PILOT. HE DID NOT CHECK, AIRCRAFT LIFTOFF NOSE HIGH.FELL IN WATER","he did not check , aircraft liftoff nose high .",he,PER
19880901036579A,1343,1,"CREWMAN HAD SECURED AFT SKID TIE DOWNS UNKNOWN BY PILOT. HE DID NOT CHECK, AIRCRAFT LIFTOFF NOSE HIGH.FELL IN WATER","he did not check , aircraft liftoff nose high .",aircraft,VEH
19880926053609I,1344,1,RIGHT SIDE OF ENGINE COWLING OPENED EN ROUTE. DIVERTED TO ROSTRAVER. LEFT SIDE OPENED. LANDED. NO REASON FOUND.    ,diverted to rostraver .,rostraver,GPE
19880630042289I,1346,0,PIC REPORTED LOSING OIL PRESSURE AND ALTERNATOR. LANDED.FOUND ALTERNATOR CIRCUIT BREAKER OPEN AND BATTERY DEPLETED.,pic reported losing oil pressure and alternator .,pic,PER
19890119007029I,1347,1,TOP HALF OF DOOR OPENED DURING TAKEOFF. PROCEEDED TO KEENE. LANDED SAFELY. CHECKED DOOR AND RETURNED.              ,proceeded to keene .,keene,GPE
19881204069149I,1348,0,STUDENT PULLED AND SET PARKING BRAKE INSTEAD OF FLAPS. HIGHER SPEED RESULTED IN FLOAT. BRAKE SET MADE TIRE BLOW.   ,student pulled and set parking brake instead of flaps .,student,PER
19881222071639I,1349,1,LIGHT TO HEAVY FREEZING RAIN IN AREA. AIRCRAFT STALLED BUT RECOVERED ON INITIAL APPROACH. AIRFRAME DEICE NOT ON.   ,aircraft stalled but recovered on initial approach .,aircraft,VEH
19881020064459I,1356,0,PRECAUTIONARY RETURN TO AIRPORT TO CLOSE FUEL CAP. DEPARTED AGAIN. DID NOT CONTACT ATS ON EITHER TAKEOFF.          ,precautionary return to airport to close fuel cap .,airport,FAC
19881130064879I,1358,1,BOTH ENGINES FLUCTUATING. LANDED AT FT LEONARD WOOD. NO FUEL WOULD DRAIN FROM SUMP. LATER WATER CAME FROM SUMP.    ,landed at ft leonard wood .,ft leonard wood,FAC
19881214055199I,1359,0,DOOR OPENED AND DEPARTED AIRCRAFT AT CRUISE ALTITUDE. DIVERTED. CAUSE NOT STATED.                                  ,door opened and departed aircraft at cruise altitude .,aircraft,VEH
19881006044709A,1360,1,CANOPY CAME OPEN ON TAKEOFF. PILOTS GLASSES BLEW OFF AND HE LOST CONTROL TRYING TO CLOSE CANOPY AND CRASHED.       ,pilots glasses blew off and he lost control trying to close canopy and crashed .,pilots,PER
19881006044709A,1360,1,CANOPY CAME OPEN ON TAKEOFF. PILOTS GLASSES BLEW OFF AND HE LOST CONTROL TRYING TO CLOSE CANOPY AND CRASHED.       ,pilots glasses blew off and he lost control trying to close canopy and crashed .,he,PER
19890413020489I,1364,1,LOST POWER ON TAKEOFF. LANDED WITH GEAR UP ON SAME RUNWAY. WATER IN FUEL TANK. FILLER CAP FIT LOOSELY.             ,landed with gear up on same runway .,runway,FAC
19890411007649A,1366,1,"ERRATIC TAKEOFF RUN .JERKED INTO AIR,HIT TAIL AND WING ON RUNWAY.CARTWHEELED OFF RUNWAY. ELEVATOR TRIM FULL NOSE UP","jerked into air , hit tail and wing on runway .",runway,FAC
19890322024319I,1367,0,VEERED OFF RUNWAY AT START OF TAKEOFF ROLL. STOPPED WITHOUT DAMAGE. CREW HAD FAILED TO REMOVE NR2 ENGINE STARTLOCKS,veered off runway at start of takeoff roll .,runway,FAC
19890322024319I,1367,2,VEERED OFF RUNWAY AT START OF TAKEOFF ROLL. STOPPED WITHOUT DAMAGE. CREW HAD FAILED TO REMOVE NR2 ENGINE STARTLOCKS,crew had failed to remove nr2 engine startlocks,crew,PER
19890307025089I,1369,0,LANDED BEHIND DC9 WHICH BLEW UP A GREAT DEAL OF SNOW. PULLED RIGHT ON ROLLOUT. WINDROW FROM SNOWPLOW CAUSED PULL.  ,landed behind dc9 which blew up a great deal of snow .,dc9,VEH
19890307025089I,1369,0,LANDED BEHIND DC9 WHICH BLEW UP A GREAT DEAL OF SNOW. PULLED RIGHT ON ROLLOUT. WINDROW FROM SNOWPLOW CAUSED PULL.  ,landed behind dc9 which blew up a great deal of snow .,which,VEH
19890505030929I,1374,2,ABORTED TAKEOFF WHEN NOSE BAGGAGE DOOR OPENED. TAXIED TO RAMP. PILOT DID NOT RECALL CHECKING DOOR.                 ,pilot did not recall checking door .,pilot,PER
19890308009319I,1376,0,STUDENT DELAYED GEAR EXTENSION ON SIMULATED ENGINE FAILURE. TOWER ADVISED GEAR UP. LOWERED GEAR AND LANDED.        ,student delayed gear extension on simulated engine failure .,student,PER
19890221013499I,1378,1,ELEVATOR PARTIALLY JAMMED IN CRUISE. EMERGENCY LANDING AT BURLINGTON WITHOUT INCIDENT. ICE IN HULL CAUSED PROBLEM. ,emergency landing at burlington without incident .,burlington,FAC
19890306022879I,1380,2,LEFT ENGINE DID NOT DEVELOP ENOUGH POWER ON TAKEOFF. ABORTED. RAN OFF RUNWAY. FOUND WATER IN SUMP.                 ,ran off runway .,runway,FAC
19890503010699A,1384,0,CONFLICTING REPORTS FROM CFI AND STUDENT. LOST RIGHT ENGINE ON TAKEOFF DUE FUEL PUMPS OFF. IMPROPER CFI PROCEDURES.,conflicting reports from cfi and student .,cfi,PER
19890503010699A,1384,0,CONFLICTING REPORTS FROM CFI AND STUDENT. LOST RIGHT ENGINE ON TAKEOFF DUE FUEL PUMPS OFF. IMPROPER CFI PROCEDURES.,conflicting reports from cfi and student .,student,PER
19890206009289I,1386,1,NOSE GEAR LEFT RUNWAY WHILE MAKING 180 DEGREE TURN. PILOT LOWT DIRECTIONAL CONTROL. MISUSED THROTTLES.             ,pilot lowt directional control .,pilot,PER
19890125022859I,1388,2,LEFT ENGINE FAILED WHEN FUEL BOOST PUMP SET ON HIGH. SAFE LANDING. UNFAMILIAR SWITCHES AND PILOT FLOODED ENGINE.   ,unfamiliar switches and pilot flooded engine .,pilot,PER
19890415008079A,1389,0,SMELLED SMOKE IN CABIN. MADE PRECAUTIONARY LANDING IN A SOLT FIELD AND NOSED OVER. FOUND BIRD NEST IN CYLINDERS.   ,smelled smoke in cabin .,cabin,VEH
19890211010529I,1390,3,REPORTED AN OIL LEAK AFTER TAKEOFF. RETURNED. LANDED SAFELY. PILOT FORGOT TO REPLACE OIL CAP AFTER OIL CHANGE.     ,pilot forgot to replace oil cap after oil change .,pilot,PER
19890715028739A,1392,2,CANOPY CAME OPEN ON TOW. ROPE BROKE FROM DRAG. PILOT MADE 180 AND LANDED HARD ON SAME RUNWAY. NO LATCH DEFECTS.    ,pilot made 180 and landed hard on same runway .,pilot,PER
19890715028739A,1392,2,CANOPY CAME OPEN ON TOW. ROPE BROKE FROM DRAG. PILOT MADE 180 AND LANDED HARD ON SAME RUNWAY. NO LATCH DEFECTS.    ,pilot made 180 and landed hard on same runway .,runway,FAC
19890723024549A,1395,2,REPORTED LOOSING POWER EN ROUTE. PANICED. CRASHED INTO POND. FOUND FEUEL CAP OFF. SIPHONED FUEL.                   ,crashed into pond .,pond,LOC
19890523027869I,1398,0,WHILE TAXIING FOR TAKEOFF THE RIGHT MAIN GEAR SANK THROUGH THE ASPHALT STOPPING THE AIRCRAFT. NO DAMAGE OR INJURIES,while taxiing for takeoff the right main gear sank through the asphalt stopping the aircraft .,aircraft,VEH
19890714022489A,1400,1,"NOT ACCELERATING ON TAKEOFF, ABORTED AND RAN OFF END OF RUNWAY. HIT FENCE AND A VAN. PARKING BRAKE NOT RELEASED.   ",hit fence and a van .,van,VEH
19890815029909A,1402,1,RELEASED TOW ON INITIAL TAKEOFF AND LANDED HARD OFF AIRPORT. TOW PLANE SIGNALED SPOILERS DEPLOYED NOT A DISCONNECT.,tow plane signaled spoilers deployed not a disconnect .,plane,VEH
19890725041869I,1406,0,ON ENGINE START PILOTS SEAT WENT TO FULL AFT POSITION. PUSH THROTTLE IN FULL. AIRCRAFT COLLIDED WITH PARKED PLANE. ,on engine start pilots seat went to full aft position .,pilots,PER
19890725041869I,1406,2,ON ENGINE START PILOTS SEAT WENT TO FULL AFT POSITION. PUSH THROTTLE IN FULL. AIRCRAFT COLLIDED WITH PARKED PLANE. ,aircraft collided with parked plane .,aircraft,VEH
19890725041869I,1406,2,ON ENGINE START PILOTS SEAT WENT TO FULL AFT POSITION. PUSH THROTTLE IN FULL. AIRCRAFT COLLIDED WITH PARKED PLANE. ,aircraft collided with parked plane .,plane,VEH
19890818050259I,1409,2,ENGINES LOST POWER AFTER LIFTOFF. IMPACTED GROUND BEYOND  END OF RUNWAY. PILOT STATED HE DID NOT DRAIN FUEL SUMPS. ,pilot stated he did not drain fuel sumps .,pilot,PER
19890818050259I,1409,2,ENGINES LOST POWER AFTER LIFTOFF. IMPACTED GROUND BEYOND  END OF RUNWAY. PILOT STATED HE DID NOT DRAIN FUEL SUMPS. ,pilot stated he did not drain fuel sumps .,he,PER
19890727025429A,1411,1,ENGINE QUIT DURING AN AEROBATIC MANUEVER. AIRCRAFT STALLED AND SPUN INTO TREES. FOUND PRIMER UNLOCKED.             ,aircraft stalled and spun into trees .,aircraft,VEH
19890804031219A,1414,0,"TRIED TO TAKE OFF WITH CARBURETOR HEAT STILL ON UNNOTICED BY PILOT. UNABLE TO CLIMB,CRASHED INTO TREES.            ",tried to take off with carburetor heat still on unnoticed by pilot .,pilot,PER
19890618015879A,1415,1,ENGINE QUIT ON DOWNWIND AFTER TAKEOFF. PILOT MAY HAVE BUMPED UNGUARDED MAGNETO SWITCHS TO OFF. FAILED TO RESET.    ,pilot may have bumped unguarded magneto switchs to off .,pilot,PER
19890830032899I,1417,0,HAD A PILOTLESS GLIDER IN TOW ON TAKEOFF. GLIDER PITCHED UP AND LIFTED TAIL. PROP HIT GROUND BEFORE TAIL LOWERED.  ,had a pilotless glider in tow on takeoff .,glider,VEH
19890830032899I,1417,1,HAD A PILOTLESS GLIDER IN TOW ON TAKEOFF. GLIDER PITCHED UP AND LIFTED TAIL. PROP HIT GROUND BEFORE TAIL LOWERED.  ,glider pitched up and lifted tail .,glider,VEH
19890930037119A,1422,0,FLEW AIRCRAFT BEING RESTORED WITHOUT PROPER INSPECTION OR ANNUAL. UPPER STRUT ATTACH BOLT MISSING. WING FOLDED UP. ,flew aircraft being restored without proper inspection or annual .,aircraft,VEH
19891112045009A,1426,0,FAILED TO DRAIN SUMPS PRIOR TAKEOFF AFTER AIRCRAFT SAT OUT IN HEAVY RAIN. ENGINE QUIT ON CLIMBOUT. CRASH LANDED.   ,failed to drain sumps prior takeoff after aircraft sat out in heavy rain .,aircraft,VEH
19891010039559A,1428,0,HELICOPTER ROLLED OVER ON LIFTING FROM OIL PLATFORM PAD. LEFT REAR TIEDOWN STRAP WAS STILL SECURED.                ,helicopter rolled over on lifting from oil platform pad .,helicopter,VEH
19890924035929A,1431,0,FIRST SOLO IN TAIL WHEEL AIRCRAFT. PUSHED TRIM KNOB INSTEAD OF POWER ON FINAL TOO LOW PUT IT INTO TREES OFF RUNWAY.,first solo in tail wheel aircraft .,aircraft,VEH
19891109060409I,1434,0,BAGGAGE CART DISENGAGED FROM TOW HITCH AND ROLLED INTO PARKED AIRCRAFT. DAMAGED EMPANNAGE. DEFECT SERVICE EQUIPMENT,baggage cart disengaged from tow hitch and rolled into parked aircraft .,cart,VEH
19891109060409I,1434,0,BAGGAGE CART DISENGAGED FROM TOW HITCH AND ROLLED INTO PARKED AIRCRAFT. DAMAGED EMPANNAGE. DEFECT SERVICE EQUIPMENT,baggage cart disengaged from tow hitch and rolled into parked aircraft .,aircraft,VEH
19891105044249A,1435,1,LANDED. DROPPED PASSENGER. ROSE TO LAND ON FAR SIDE OF WIRES. BURNERS FAILED. HIT WIRES. ACTUATOR WIRE WAS BROKEN. ,dropped passenger .,passenger,PER
19891227064729A,1437,0,"PRACTICE ICING TAKEOFFS AND LANDINGS,CONTROLLER INSTRUCTED GO AROUND.ENGINE QUIT,LANDED IN SNOW,FLIPPED OVER.      ","practice icing takeoffs and landings , controller instructed go around .",controller,PER
19891207063649I,1439,0,OIL EXHAUSTION ON STUDENT CROSS-COUNTRY FLIGHT. FORCED LANDING. OIL FILLER CAP NOT SECURED. ENGINE OIL SIPHONED OUT,oil exhaustion on student cross-country flight .,student,PER
19900108000289A,1441,0,"DOOR CAME OPEN ON TAKEOFF,LOST CONTROL OF AIRCRAFT,STALLED,CRASHED INTO TREES OFF END OF AIRPORT AND BURNED.       ","door came open on takeoff , lost control of aircraft , stalled , crashed into trees off end of airport and burned .",aircraft,VEH
19900108000289A,1441,0,"DOOR CAME OPEN ON TAKEOFF,LOST CONTROL OF AIRCRAFT,STALLED,CRASHED INTO TREES OFF END OF AIRPORT AND BURNED.       ","door came open on takeoff , lost control of aircraft , stalled , crashed into trees off end of airport and burned .",airport,FAC
19900203028129I,1444,0,PARTIAL POWER LOST ON GLIDER TOW. UNHOOKED GLIDER. LANDED SHORT OF RUNWAY. NOSED OVER. HAD OIL STARVATION.         ,partial power lost on glider tow .,glider,VEH
19900203028129I,1444,1,PARTIAL POWER LOST ON GLIDER TOW. UNHOOKED GLIDER. LANDED SHORT OF RUNWAY. NOSED OVER. HAD OIL STARVATION.         ,unhooked glider .,glider,VEH
19900201001409A,1445,0,LIFTED OFF TRAILER TO REPARK. ENCOUNTERED DYNAMIC ROLLOVER. A SKID WAS STILL TIED DOWN.                            ,lifted off trailer to repark .,trailer,VEH
19900121000809A,1446,1,LOST POWER ON CLIMBOUT. TURNING BACK AND LANDING AT AIRPORT STRUCK POLES. FOUND WATER IN FUEL.                     ,turning back and landing at airport struck poles .,airport,FAC
19900404026989I,1449,0,ON DEPARTURE FROM BOSTON UNABLE TO RETRACT NOSE GEAR. GROUND CREW FAILED TO CLOSE EXTERIOR GEAR HANDLE LEVER.      ,on departure from boston unable to retract nose gear .,boston,GPE
19900404026989I,1449,1,ON DEPARTURE FROM BOSTON UNABLE TO RETRACT NOSE GEAR. GROUND CREW FAILED TO CLOSE EXTERIOR GEAR HANDLE LEVER.      ,ground crew failed to close exterior gear handle lever .,crew,PER
19900411014509I,1452,0,PILOT STATED ON LANDING AIRCRAFT HIT BUMP ON RUNWAY. BOUNCED. MADE A GO AROUND. NOSE GEAR BROKE ON LANDING.        ,pilot stated on landing aircraft hit bump on runway .,pilot,PER
19900411014509I,1452,0,PILOT STATED ON LANDING AIRCRAFT HIT BUMP ON RUNWAY. BOUNCED. MADE A GO AROUND. NOSE GEAR BROKE ON LANDING.        ,pilot stated on landing aircraft hit bump on runway .,aircraft,VEH
19900323014919I,1454,0,ON CLIMB PILOT STARTED TO DESCEND DUE TO ICING PROBLEMS. RETURNED TO AIRPORT. COPILOT UNQUALIFIED IN AIRCRAFT.     ,on climb pilot started to descend due to icing problems .,pilot,PER
19900323014919I,1454,1,ON CLIMB PILOT STARTED TO DESCEND DUE TO ICING PROBLEMS. RETURNED TO AIRPORT. COPILOT UNQUALIFIED IN AIRCRAFT.     ,returned to airport .,airport,FAC
19900323014919I,1454,2,ON CLIMB PILOT STARTED TO DESCEND DUE TO ICING PROBLEMS. RETURNED TO AIRPORT. COPILOT UNQUALIFIED IN AIRCRAFT.     ,copilot unqualified in aircraft .,copilot,PER
19900323014919I,1454,2,ON CLIMB PILOT STARTED TO DESCEND DUE TO ICING PROBLEMS. RETURNED TO AIRPORT. COPILOT UNQUALIFIED IN AIRCRAFT.     ,copilot unqualified in aircraft .,aircraft,VEH
19900506014029A,1456,1,STALLED AND CRASHED INTO RESIDENCE AFTER TAKEOFF. ATC ADVISED PILOT FLAPS APPEARED EXTENDED.                       ,atc advised pilot flaps appeared extended .,atc,ORG
