c5_id,doc_idx,sent_idx,c119_input,sentence,entities,labels
19851018075929A,957,0,"STRUCK DIRT BANK, FLIPPED OVER ON APPROACH TO FIELD AFTER ENGINE POWER LOSS.  DID NOT DRAIN FUEL SUMP, FROZEN SHUT.","struck dirt bank , flipped over on approach to field after engine power loss .",engine,VEH
19851221063349A,959,1,ATTEMPTED TO LATCH DOOR WHILE LIFTING OFF. ONE SKID CAUGHT IN DIRT AND AIRCRAFT ROLLED OVER.                       ,one skid caught in dirt and aircraft rolled over .,aircraft,VEH
19851019052799A,960,1,ENGINE QUIT AFTER TAKEOFF. LANDED ON GOLF COURSE WHERE AIRCRAFT FLIPPED OVER. WATER IN GASCOLATOR AND CARBURETOR.  ,landed on golf course where aircraft flipped over .,golf course,FAC
19851019052799A,960,1,ENGINE QUIT AFTER TAKEOFF. LANDED ON GOLF COURSE WHERE AIRCRAFT FLIPPED OVER. WATER IN GASCOLATOR AND CARBURETOR.  ,landed on golf course where aircraft flipped over .,where,FAC
19851019052799A,960,1,ENGINE QUIT AFTER TAKEOFF. LANDED ON GOLF COURSE WHERE AIRCRAFT FLIPPED OVER. WATER IN GASCOLATOR AND CARBURETOR.  ,landed on golf course where aircraft flipped over .,aircraft,VEH
19851231066789A,963,2,"SKI MOUNT RETAINING WASHER MISSING. SKI PARTED FROM MOUNT ON LANDING. WINGTIP HIT SNOWBANK,AIRCRAFT WENT ONTO NOSE.","wingtip hit snowbank , aircraft went onto nose .",aircraft,VEH
19851214075499A,967,0,AIRCRAFT NOSED DOWN IMPACTED RUNWAY AND BURNED ON TAKEOFF. FUEL SELECTOR IN OFF POSITION.  MISSING STABILATOR BOLT.,aircraft nosed down impacted runway and burned on takeoff .,aircraft,VEH
19851214075499A,967,0,AIRCRAFT NOSED DOWN IMPACTED RUNWAY AND BURNED ON TAKEOFF. FUEL SELECTOR IN OFF POSITION.  MISSING STABILATOR BOLT.,aircraft nosed down impacted runway and burned on takeoff .,runway,FAC
19851022076929A,968,0,RELYING SOLELY ON THE INCORRECTLY TUNED DME FOR DISTANCE RESULTED IN AN EARLY DESCENT AND IMPACT WITH MOUNTAINSIDE.,relying solely on the incorrectly tuned dme for distance resulted in an early descent and impact with mountainside .,mountainside,LOC
19850922046799A,970,1,ENGINE QUIT DURING ENTRY TO PATTERN. LANDED ON RAILROAD TRACKS. FUEL HAD FOUL ODOR AND WATER PRESENT.              ,landed on railroad tracks .,tracks,FAC
19851205060869A,971,0,"FAILED TO VISUALLY CHECK FUEL QUANTITY IN TANKS, RELIED ON INACCURATE FUEL GAUGES. OUT OF FUEL. DAMAGED ON LANDING.","failed to visually check fuel quantity in tanks , relied on inaccurate fuel gauges .",tanks,VEH
19851231072819A,972,0,SMOKE FILLED CABIN ENROUTE. PILOT FAILED TO USE CORRECT PROCEDURES. FORCED DOWN INTO TREES. SOURCE OF FIRE UNKNOWN.,smoke filled cabin enroute .,cabin,VEH
19851231072819A,972,1,SMOKE FILLED CABIN ENROUTE. PILOT FAILED TO USE CORRECT PROCEDURES. FORCED DOWN INTO TREES. SOURCE OF FIRE UNKNOWN.,pilot failed to use correct procedures .,pilot,PER
19860109003629I,974,0,LEFT UPPER ENGINE COWLING CAME LOOSE AND SEPARATED AIRCRAFT. ONE LATCH HAD STRESS DAMAGE.                          ,left upper engine cowling came loose and separated aircraft .,aircraft,VEH
19851230072509I,975,0,"AIRCRAFT JERKED UNCONTROLLABLY WHEN NOSE WHEEL TOUCHED DOWN.  RAN OFF RUNWAY. OUT OF ANNUAL, STEERING DISCONNECTED.",aircraft jerked uncontrollably when nose wheel touched down .,aircraft,VEH
19851230072509I,975,1,"AIRCRAFT JERKED UNCONTROLLABLY WHEN NOSE WHEEL TOUCHED DOWN.  RAN OFF RUNWAY. OUT OF ANNUAL, STEERING DISCONNECTED.",ran off runway .,runway,FAC
19851031065809I,976,2,ENGINE RAN ROUGH IN FLIGHT AND QUIT ON ROLLOUT. FUEL FILLER CAP LAYING ON WING. NON IFR RATED PILOT FILED IFR.     ,non ifr rated pilot filed ifr .,pilot,PER
19850929048249A,977,0,"ATTEMPTED TAKEOFF FROM OFFSHORE RIG WITH TIEDOWN ROPE ATTACHED. NOSED DOWN WITH BLADES STRIKING DECK, FELL IN GULF.",attempted takeoff from offshore rig with tiedown rope attached .,rig,VEH
19850929048249A,977,1,"ATTEMPTED TAKEOFF FROM OFFSHORE RIG WITH TIEDOWN ROPE ATTACHED. NOSED DOWN WITH BLADES STRIKING DECK, FELL IN GULF.","nosed down with blades striking deck , fell in gulf .",deck,VEH
19850929048249A,977,1,"ATTEMPTED TAKEOFF FROM OFFSHORE RIG WITH TIEDOWN ROPE ATTACHED. NOSED DOWN WITH BLADES STRIKING DECK, FELL IN GULF.","nosed down with blades striking deck , fell in gulf .",gulf,LOC
19850924057669A,978,1,PROPELLER BLADE SHOWED FATIGUE CRACK THROUGH 2/3 OF WIDTH BEFORE FINAL FAILURE. EMERGENCY LANDING MADE IN PASTURE. ,emergency landing made in pasture .,pasture,LOC
19851112072999I,979,0,"ENGINE LOST POWER AFTER TAKEOFF AND CRASHED.  WATER IN WING TANKS, FILTER AND IN FUEL LINE.                        ",engine lost power after takeoff and crashed .,engine,VEH
19851126058149A,980,1,"FAILED TO USE WINDSHIELD ANTI ICE IN TIME. MISALIGNED WITH RUNWAY, WINDSHIELD ICE COVERED. SKIDDED OFF RUNWAY SIDE.","misaligned with runway , windshield ice covered .",runway,FAC
19851126058149A,980,2,"FAILED TO USE WINDSHIELD ANTI ICE IN TIME. MISALIGNED WITH RUNWAY, WINDSHIELD ICE COVERED. SKIDDED OFF RUNWAY SIDE.",skidded off runway side .,runway,FAC
19851004049089A,982,1,RAN OUT OF FUEL ON A TEST FLIGHT. STRUCK TREES TRYING TO LAND ON A ROAD. FAILED TO CHECK FUEL PRIOR TO FLIGHT.     ,struck trees trying to land on a road .,road,FAC
19851225070029I,983,0,FAILED TO RELEASE PARKING BRAKE AND ON LANDING DAMAGED PROPELLER AND BOTTOM OF ENGINE COWLING.                     ,failed to release parking brake and on landing damaged propeller and bottom of engine cowling .,engine,VEH
19851210066319I,984,0,SMOKE IN CABIN THRU BLEED AIR. RETURNED. PROBABLE OVERSERVICING OF COOLING TURBINE. FURTHER CHECKS TO BE CONDUCTED.,smoke in cabin thru bleed air .,cabin,VEH
19851119064779I,986,1,ALL FOUR MAIN TIRES BLEW ON LANDING. PREVIOUS TAKEOFF WAS MADE FROM ICY RUNWAY WITH PARKING BRAKE ON.              ,previous takeoff was made from icy runway with parking brake on .,runway,FAC
19851101055729A,988,1,MISTAKENLY TURNED ON EMERGENCY FUEL PUMP INSTEAD OF MOVING FLAP LEVER. THE ENGINE QUIT. IMPACTED ON ROLLING TERRAIN,the engine quit .,engine,VEH
19851018062589I,990,2,ELEVATOR AND RUDDER CONTROLS JAMMED ON TAKEOFF. LANDED CAUSING DAMAGE TO RIGHT WING. KNIFE IN CONTROLS UNDER FLOOR.,knife in controls under floor .,knife,WEA
19850922046639A,991,0,TRIED TO PICK UP HEAVY EXTERNAL LOAD WITH LONG LINE OVER A SKID. LOAD SHIFTED. CRASHED IN TREES INVERTED.          ,tried to pick up heavy external load with long line over a skid .,skid,VEH
19850922046639A,991,2,TRIED TO PICK UP HEAVY EXTERNAL LOAD WITH LONG LINE OVER A SKID. LOAD SHIFTED. CRASHED IN TREES INVERTED.          ,crashed in trees inverted .,trees,FAC
19851217069479I,992,1,DECREASE IN OIL QUANTITY NOTED AFTER LEVEL OFF. RETURNED TO FIND LEFT ENGINE OIL CAP AJAR.                         ,returned to find left engine oil cap ajar .,engine,VEH
19851016052529A,995,0,ICE IN FUEL SYSTEM CAUSED ENGINE FAILURE. LANDED ON A GRAVEL BAR AND AIRCRAFT SLIPPED OVER ONTO ITS BACK.          ,ice in fuel system caused engine failure .,engine,VEH
19851016052529A,995,1,ICE IN FUEL SYSTEM CAUSED ENGINE FAILURE. LANDED ON A GRAVEL BAR AND AIRCRAFT SLIPPED OVER ONTO ITS BACK.          ,landed on a gravel bar and aircraft slipped over onto its back .,bar,FAC
19851016052529A,995,1,ICE IN FUEL SYSTEM CAUSED ENGINE FAILURE. LANDED ON A GRAVEL BAR AND AIRCRAFT SLIPPED OVER ONTO ITS BACK.          ,landed on a gravel bar and aircraft slipped over onto its back .,aircraft,VEH
19851016052529A,995,1,ICE IN FUEL SYSTEM CAUSED ENGINE FAILURE. LANDED ON A GRAVEL BAR AND AIRCRAFT SLIPPED OVER ONTO ITS BACK.          ,landed on a gravel bar and aircraft slipped over onto its back .,its,VEH
19860221022979A,999,2,FORWARD MOTION WAS STOPPED DUE TO JAMMED PULLEY ON EXTERNAL LOAD. UNABLE TO RELEASE LOAD. IMPACTED THE GROUND.     ,impacted the ground .,ground,LOC
19860421014439A,1000,1,"VIBRATION ON TAKEOFF, ABORTED. OFF RUNWAY END, HIT A FENCE. ELEVATOR TRIM INSPECTION PANEL TAMPERED WITH, LOOSE.   ","off runway end , hit a fence .",fence,FAC
19860421014439A,1000,2,"VIBRATION ON TAKEOFF, ABORTED. OFF RUNWAY END, HIT A FENCE. ELEVATOR TRIM INSPECTION PANEL TAMPERED WITH, LOOSE.   ","elevator trim inspection panel tampered with , loose .",elevator,VEH
19860208002379A,1001,0,THE ENGINE LOST POWER ON TAKEOFF AND AIRCRAFT STRUCK A HANGAR. PILOT FAILED TO TURN OFF FUEL PUMP. NOT IFR CURRENT.,the engine lost power on takeoff and aircraft struck a hangar .,aircraft,VEH
19860208002379A,1001,0,THE ENGINE LOST POWER ON TAKEOFF AND AIRCRAFT STRUCK A HANGAR. PILOT FAILED TO TURN OFF FUEL PUMP. NOT IFR CURRENT.,the engine lost power on takeoff and aircraft struck a hangar .,hangar,FAC
19860208002379A,1001,1,THE ENGINE LOST POWER ON TAKEOFF AND AIRCRAFT STRUCK A HANGAR. PILOT FAILED TO TURN OFF FUEL PUMP. NOT IFR CURRENT.,pilot failed to turn off fuel pump .,pilot,PER
19860118000879A,1002,0,AIRCRAFT CRASHED DURING TAKEOFF AFTER ENGINE STARTED LOSING POWER. PILOT HAD NO LICENSE. AIRCRAFT OVERDUE ANNUAL.  ,aircraft crashed during takeoff after engine started losing power .,aircraft,VEH
19860118000879A,1002,1,AIRCRAFT CRASHED DURING TAKEOFF AFTER ENGINE STARTED LOSING POWER. PILOT HAD NO LICENSE. AIRCRAFT OVERDUE ANNUAL.  ,pilot had no license .,pilot,PER
19860118000879A,1002,2,AIRCRAFT CRASHED DURING TAKEOFF AFTER ENGINE STARTED LOSING POWER. PILOT HAD NO LICENSE. AIRCRAFT OVERDUE ANNUAL.  ,aircraft overdue annual .,aircraft,VEH
19860418027659I,1005,1,TOP SECTION OF ENGINE COWL POPPED UP AND FLUTTERED ON TAKEOFF. STRUCK POWERLINES WHILE RETURNING TO AIRPORT.       ,struck powerlines while returning to airport .,airport,FAC
19860506076999A,1009,0,MAIN ROTOR BLADES STRUCK THE SHIP AS AIRCRAFT LIFTED OFF WITH A SKID TIEDOWN ROPE ATTACHED. AIRCRAFT SANK IN OCEAN.,main rotor blades struck the ship as aircraft lifted off with a skid tiedown rope attached .,ship,VEH
19860506076999A,1009,0,MAIN ROTOR BLADES STRUCK THE SHIP AS AIRCRAFT LIFTED OFF WITH A SKID TIEDOWN ROPE ATTACHED. AIRCRAFT SANK IN OCEAN.,main rotor blades struck the ship as aircraft lifted off with a skid tiedown rope attached .,aircraft,VEH
19860506076999A,1009,1,MAIN ROTOR BLADES STRUCK THE SHIP AS AIRCRAFT LIFTED OFF WITH A SKID TIEDOWN ROPE ATTACHED. AIRCRAFT SANK IN OCEAN.,aircraft sank in ocean .,aircraft,VEH
19860506076999A,1009,1,MAIN ROTOR BLADES STRUCK THE SHIP AS AIRCRAFT LIFTED OFF WITH A SKID TIEDOWN ROPE ATTACHED. AIRCRAFT SANK IN OCEAN.,aircraft sank in ocean .,ocean,LOC
19860504040579A,1010,1,ENGINE QUIT AFTER TAKEOFF. NOSED OVER DURING THE LANDING ON A TIDAL FLAT. WATER FOUND IN THE FUEL SYSTEM.          ,nosed over during the landing on a tidal flat .,flat,LOC
19860319033029I,1011,0,LACK OF ATTENTION TO INERTIAL NAVIGATION PROCEDURES CAUSED AIRCRAFT TO BE OFF COURSE 190 NM. AUTOPILOT IN MANUAL.  ,lack of attention to inertial navigation procedures caused aircraft to be off course 190 nm .,aircraft,VEH
19860327013679I,1013,1,ATTEMPTED TAKEOFF WITH TIE DOWN STILL ATTACHED. TIE DOWN POINT BROKE AND AIRCRAFT LANDED BACK ON THE RIG.          ,tie down point broke and aircraft landed back on the rig .,aircraft,VEH
19860327013679I,1013,1,ATTEMPTED TAKEOFF WITH TIE DOWN STILL ATTACHED. TIE DOWN POINT BROKE AND AIRCRAFT LANDED BACK ON THE RIG.          ,tie down point broke and aircraft landed back on the rig .,rig,VEH
19860503055299I,1016,1,ENGINE QUIT AFTER TAKEOFF. LANDED IN A FIELD. FUEL SELECTOR WAS NOT PROPERLY PLACED ON MAIN TANK. COLLAPSED GEAR.  ,landed in a field .,field,LOC
19860329018939I,1018,1,NOTED OIL ON LEFT ENGINE COWL. ENGINE SHUT DOWN. OIL DIP STICK WAS NOT SNAPPED IN PLACE DURING PREFLIGHT.          ,engine shut down .,engine,VEH
19860222005049A,1019,0,ATTEMPTED TAKEOFF WITH SKID TIED TO TRAILER. DYNAMIC ROLLOVER AND RESULTANT ROTOR BLADE DAMAGE.                    ,attempted takeoff with skid tied to trailer .,skid,VEH
19860222005049A,1019,0,ATTEMPTED TAKEOFF WITH SKID TIED TO TRAILER. DYNAMIC ROLLOVER AND RESULTANT ROTOR BLADE DAMAGE.                    ,attempted takeoff with skid tied to trailer .,trailer,VEH
19860427042939A,1020,2,"DURING TAKEOFF, THE CANOPY BLEW OPEN. CUT AWAY FROM THE TOWPLANE AT 10 FEET AGL. GLIDER THEN NOSED INTO THE RUNWAY.",glider then nosed into the runway .,glider,VEH
19860427042939A,1020,2,"DURING TAKEOFF, THE CANOPY BLEW OPEN. CUT AWAY FROM THE TOWPLANE AT 10 FEET AGL. GLIDER THEN NOSED INTO THE RUNWAY.",glider then nosed into the runway .,runway,FAC
19860306018449I,1021,1,SWITCHED TO MAINS WITH ZERO FUEL PRESSURE. DISENGAGED AUTO PILOT AND FOUND RIGHT ENGINE HAD QUIT. LANDED IN A FIELD,disengaged auto pilot and found right engine had quit .,pilot,PER
19860428028519I,1022,2,SECURED CONTROLS WITH A LARGE SCREW ON SHUTDOWN. FAILED TO REMOVE BEFORE TAKEOFF RUN. ABORTED AND RAN OFF RUNWAY.  ,aborted and ran off runway .,runway,FAC
19860317067699I,1023,1,OIL SPRAY ON WINDSCREEN EN ROUTE. LANDED IN A FIELD. PILOT FAILED TO SECURE OIL FILLER PLUG AFTER ADDING OIL.      ,landed in a field .,field,FAC
19860317067699I,1023,2,OIL SPRAY ON WINDSCREEN EN ROUTE. LANDED IN A FIELD. PILOT FAILED TO SECURE OIL FILLER PLUG AFTER ADDING OIL.      ,pilot failed to secure oil filler plug after adding oil .,pilot,PER
19860128014289I,1024,0,FORWARD CARGO DOOR OPENED AS AIRCRAFT TOOK OFF. OBJECTS DROPPED OUT. RETURNED. FAILED TO SEE WARNING LIGHT.        ,forward cargo door opened as aircraft took off .,aircraft,VEH
19860327018859I,1025,0,LEFT INBOARD UPPER SECTION OF ENGINE COWLING SEPARATED AIRCRAFT AT CRUISE.                                         ,left inboard upper section of engine cowling separated aircraft at cruise .,aircraft,VEH
19860606022209A,1026,0,"POOR APPROACH TO UPSLOPING RUNWAY. BOUNCED, WENT AROUND WITH FULL FLAPS. DRIFTED, TOUCHED DOWN ON GRASS, HIT TREES.",poor approach to upsloping runway .,runway,FAC
19860712032489A,1027,0,PILOT ATTEMPTED A GO AROUND WITH FULL FLAPS. AIRCRAFT LANDED ON DIRT ROAD. DENSITY ALTITUDE WAS A FACTOR.          ,pilot attempted a go around with full flaps .,pilot,PER
19860712032489A,1027,1,PILOT ATTEMPTED A GO AROUND WITH FULL FLAPS. AIRCRAFT LANDED ON DIRT ROAD. DENSITY ALTITUDE WAS A FACTOR.          ,aircraft landed on dirt road .,aircraft,VEH
19860712032489A,1027,1,PILOT ATTEMPTED A GO AROUND WITH FULL FLAPS. AIRCRAFT LANDED ON DIRT ROAD. DENSITY ALTITUDE WAS A FACTOR.          ,aircraft landed on dirt road .,road,FAC
19860529020239A,1028,1,"ON TAKEOFF ROLL, CANOPY OPENED AND FELL OFF. AIRCRAFT VEERED OFF RUNWAY SIDE,NOSED OVER. CANOPY IMPROPERLY LATCHED.","aircraft veered off runway side , nosed over .",aircraft,VEH
19860804037289A,1029,0,HELICOPTER IMPACTED GROUND AFTER SLING CAUGHT SKID DURING LIFTOFF. HAD DETACHED SLING BUT FAILED TO CLEAR SKIDS.   ,helicopter impacted ground after sling caught skid during liftoff .,helicopter,VEH
19860804037289A,1029,1,HELICOPTER IMPACTED GROUND AFTER SLING CAUGHT SKID DURING LIFTOFF. HAD DETACHED SLING BUT FAILED TO CLEAR SKIDS.   ,had detached sling but failed to clear skids .,skids,VEH
19860614024459A,1030,0,STRUCK WIRES AND TREES WHEN AIRCRAFT WOULD NOT CLIMB. DID NOT USE FUEL BOOST PUMP. DENSITY ALTITUDE A FACTOR.      ,struck wires and trees when aircraft would not climb .,aircraft,VEH
19860707052839A,1031,0,"STRUCK SHIP, FELL INTO WATER AFTER ATTEMPTED TAKEOFF WITH FRONT TIEDOWN STRAP SECURED. AIRCRAFT AND PILOT SANK.    ","struck ship , fell into water after attempted takeoff with front tiedown strap secured .",ship,VEH
19860707052839A,1031,1,"STRUCK SHIP, FELL INTO WATER AFTER ATTEMPTED TAKEOFF WITH FRONT TIEDOWN STRAP SECURED. AIRCRAFT AND PILOT SANK.    ",aircraft and pilot sank .,aircraft,VEH
19860707052839A,1031,1,"STRUCK SHIP, FELL INTO WATER AFTER ATTEMPTED TAKEOFF WITH FRONT TIEDOWN STRAP SECURED. AIRCRAFT AND PILOT SANK.    ",aircraft and pilot sank .,pilot,PER
19860716033919A,1034,0,PILOT DID NOT SET TRIM BEFORE TAKEOFF AND AIRCRAFT PITCHED NOSE UP AND STALLED DURING LIFTOFF.                     ,pilot did not set trim before takeoff and aircraft pitched nose up and stalled during liftoff .,pilot,PER
19860716033919A,1034,0,PILOT DID NOT SET TRIM BEFORE TAKEOFF AND AIRCRAFT PITCHED NOSE UP AND STALLED DURING LIFTOFF.                     ,pilot did not set trim before takeoff and aircraft pitched nose up and stalled during liftoff .,aircraft,VEH
19860620027039A,1035,0,THE AIRCRAFT IMPACTED THE RUNWAY DURING GO AROUND. THE INSTRUCTOR RETRACTED THE FLAPS EARLY AFTER TAKING CONTROL.  ,the aircraft impacted the runway during go around .,aircraft,VEH
19860620027039A,1035,0,THE AIRCRAFT IMPACTED THE RUNWAY DURING GO AROUND. THE INSTRUCTOR RETRACTED THE FLAPS EARLY AFTER TAKING CONTROL.  ,the aircraft impacted the runway during go around .,runway,FAC
19860620027039A,1035,1,THE AIRCRAFT IMPACTED THE RUNWAY DURING GO AROUND. THE INSTRUCTOR RETRACTED THE FLAPS EARLY AFTER TAKING CONTROL.  ,the instructor retracted the flaps early after taking control .,instructor,PER
19860518017969A,1036,0,AMPHIBIAN FAILED TO CLIMB AFTER FULL FLAP TAKEOFF. STRUCK TREES. DENSITY ALTITUDE A FACTOR. NOT SEAPLANE RATED.    ,amphibian failed to climb after full flap takeoff .,amphibian,VEH
19860518017969A,1036,3,AMPHIBIAN FAILED TO CLIMB AFTER FULL FLAP TAKEOFF. STRUCK TREES. DENSITY ALTITUDE A FACTOR. NOT SEAPLANE RATED.    ,not seaplane rated .,seaplane,VEH
19860706034879A,1037,0,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT FLIPPED ON LANDING.PILOT HAD JUST FILLED TANKS. WATER IN FUEL.   ,the engine lost power on takeoff and the aircraft flipped on landing .,engine,VEH
19860706034879A,1037,0,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT FLIPPED ON LANDING.PILOT HAD JUST FILLED TANKS. WATER IN FUEL.   ,the engine lost power on takeoff and the aircraft flipped on landing .,aircraft,VEH
19860706034879A,1037,1,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT FLIPPED ON LANDING.PILOT HAD JUST FILLED TANKS. WATER IN FUEL.   ,pilot had just filled tanks .,pilot,PER
19860728046489I,1038,0,PILOT WAS TRYING TO CLOSE DOOR WHEN AIRCRAFT DESCENDED AND STRUCK A POWERLINE. MADE OFF AIRPORT LANDING.           ,pilot was trying to close door when aircraft descended and struck a powerline .,pilot,PER
19860728046489I,1038,0,PILOT WAS TRYING TO CLOSE DOOR WHEN AIRCRAFT DESCENDED AND STRUCK A POWERLINE. MADE OFF AIRPORT LANDING.           ,pilot was trying to close door when aircraft descended and struck a powerline .,aircraft,VEH
19860728046489I,1038,1,PILOT WAS TRYING TO CLOSE DOOR WHEN AIRCRAFT DESCENDED AND STRUCK A POWERLINE. MADE OFF AIRPORT LANDING.           ,made off airport landing .,airport,FAC
19860522019639A,1040,0,"NOSE DOWN TRIM CAUSED IMPROPER LEVEL OFF, WHEEL BARROWING AND VEERING OFF THE RUNWAY SIDE. IMPACTED IN A DITCH.    ","nose down trim caused improper level off , wheel barrowing and veering off the runway side .",runway,FAC
19860522019639A,1040,1,"NOSE DOWN TRIM CAUSED IMPROPER LEVEL OFF, WHEEL BARROWING AND VEERING OFF THE RUNWAY SIDE. IMPACTED IN A DITCH.    ",impacted in a ditch .,ditch,LOC
19860613083709A,1041,0,THE ENGINE FAILED SHORTLY AFTER TAKEOFF AND THE AIRCRAFT IMPACTED TERRAIN. FUEL SHUTOFF VALVE HAD COME APART.      ,the engine failed shortly after takeoff and the aircraft impacted terrain .,aircraft,VEH
19860613083709A,1041,0,THE ENGINE FAILED SHORTLY AFTER TAKEOFF AND THE AIRCRAFT IMPACTED TERRAIN. FUEL SHUTOFF VALVE HAD COME APART.      ,the engine failed shortly after takeoff and the aircraft impacted terrain .,terrain,LOC
19860623038319I,1042,2,POWER INTERRUPTION ON ENGINE TEST TAKEOFF. REQUESTED RETURN. FUEL SELECTOR WAS ON AN EMPTY TANK.                   ,fuel selector was on an empty tank .,tank,VEH
19860803085219A,1043,1,THE ENGINE FAILED ON TAKEOFF. THE AIRCRAFT HIT TREES ON LANDING. WATER FOUND IN GASCOLATOR.                        ,the aircraft hit trees on landing .,aircraft,VEH
19860803085219A,1043,1,THE ENGINE FAILED ON TAKEOFF. THE AIRCRAFT HIT TREES ON LANDING. WATER FOUND IN GASCOLATOR.                        ,the aircraft hit trees on landing .,trees,FAC
19860705039519A,1044,0,THE STUDENT REDUCED POWER ON THE WRONG ENGINE ON TAKEOFF AND THE AIRCRAFT LANDED HARD. LOW TIME INSTRUCTOR.        ,the student reduced power on the wrong engine on takeoff and the aircraft landed hard .,student,PER
19860705039519A,1044,0,THE STUDENT REDUCED POWER ON THE WRONG ENGINE ON TAKEOFF AND THE AIRCRAFT LANDED HARD. LOW TIME INSTRUCTOR.        ,the student reduced power on the wrong engine on takeoff and the aircraft landed hard .,aircraft,VEH
19860705039519A,1044,1,THE STUDENT REDUCED POWER ON THE WRONG ENGINE ON TAKEOFF AND THE AIRCRAFT LANDED HARD. LOW TIME INSTRUCTOR.        ,low time instructor .,instructor,PER
