c5_id,doc_idx,sent_idx,c119_input,sentence,entities,labels
19821217068499I,657,0,NOSE GEAR COLLAPSED ON TOUCHDOWN. FOUND NOSE GEAR PINS WERE NOT HOOKED TO THE GEAR DOOR HINGE ASSEMBLY. JAMMED GEAR,nose gear collapsed on touchdown .,nose gear,OtherScientificTerm
19821217068499I,657,1,NOSE GEAR COLLAPSED ON TOUCHDOWN. FOUND NOSE GEAR PINS WERE NOT HOOKED TO THE GEAR DOOR HINGE ASSEMBLY. JAMMED GEAR,found nose gear pins were not hooked to the gear door hinge assembly .,nose gear pins,OtherScientificTerm
19821217068499I,657,1,NOSE GEAR COLLAPSED ON TOUCHDOWN. FOUND NOSE GEAR PINS WERE NOT HOOKED TO THE GEAR DOOR HINGE ASSEMBLY. JAMMED GEAR,found nose gear pins were not hooked to the gear door hinge assembly .,gear door hinge assembly,OtherScientificTerm
19821217068499I,657,2,NOSE GEAR COLLAPSED ON TOUCHDOWN. FOUND NOSE GEAR PINS WERE NOT HOOKED TO THE GEAR DOOR HINGE ASSEMBLY. JAMMED GEAR,jammed gear,jammed gear,OtherScientificTerm
19821009063279I,658,2,PILOT HIT A POST ON LANDING ROLLOUT. POST LOCATED 27 FEET FROM CENTERLINE. POST HIDDEN BY SAGEBRUSH.               ,post hidden by sagebrush .,sagebrush,OtherScientificTerm
19821117066069I,663,0,"RIGHT ENGINE LOST OIL PRESSURE, SHUT DOWN AND RETURNED. PILOT FAILED TO SECURE TIGHT FITTING OIL CAP ON PREFLIGHT. ","right engine lost oil pressure , shut down and returned .",oil pressure,OtherScientificTerm
19820905043969A,664,1,TOW PLANE RELEASED GLIDER AFTER LIFT OFF BECAUSE IT WOULD NOT CLIMB. GLIDER HAD SPOILERS EXTENDED.                 ,glider had spoilers extended .,glider,OtherScientificTerm
19820915054019I,665,1,BAGGAGE DOOR CAME OPEN IN FLIGHT. A FILM CANISTER FELL OUT AND WENT THROUGH A ROOF. DOOR NOT PROPERLY SECURED.     ,a film canister fell out and went through a roof .,film canister,OtherScientificTerm
19821105060779A,667,0,PILOT FORGOT TO CONNECT ELEVATOR CONTROLS WHEN HE ASSEMBLED GLIDER FOR THE FLIGHT. CRASH OCCURRED DURING TAKEOFF.  ,pilot forgot to connect elevator controls when he assembled glider for the flight .,elevator controls,OtherScientificTerm
19830408015939A,669,0,"ENGINE COWLING NOT PROPERLY SECURED, OPENED ON TAKEOFF.  DRAGGED A WING AND CARTWHEELED TRYING TO RETURN TO LAND.  ","engine cowling not properly secured , opened on takeoff .",engine cowling,OtherScientificTerm
19830212072579I,673,0,HAD A BANGING NOISE OUTSIDE AIRCRAFT EN ROUTE. ON LANDING FOUND A SEAT BELT WAS PROTRUDING UNDER THE DOOR.         ,had a banging noise outside aircraft en route .,banging noise,OtherScientificTerm
19830324069919A,675,0,PILOT DID NOT CONNECT AILERONS DURING REASSEMBLING FOLDING WINGS. NO AILERON CONTROL DURING TAKEOFF.               ,pilot did not connect ailerons during reassembling folding wings .,ailerons,OtherScientificTerm
19830324069919A,675,1,PILOT DID NOT CONNECT AILERONS DURING REASSEMBLING FOLDING WINGS. NO AILERON CONTROL DURING TAKEOFF.               ,no aileron control during takeoff .,aileron control,OtherScientificTerm
19830110002039A,678,0,DEPARTED WITH NOSE GEAR SCISSORS NOT CONNECTED. AIRCRAFT VEERED OFF RUNWAY ON LANDING. NOSE GEAR COLLAPSED.        ,departed with nose gear scissors not connected .,nose gear scissors,OtherScientificTerm
19830110002039A,678,2,DEPARTED WITH NOSE GEAR SCISSORS NOT CONNECTED. AIRCRAFT VEERED OFF RUNWAY ON LANDING. NOSE GEAR COLLAPSED.        ,nose gear collapsed .,nose gear,OtherScientificTerm
19830607032229I,681,1,AFTER LIFT OFF NOSE WHEEL HIT THE RUNWAY DUE TO EXCESSIVE FORWARD TRIM. IMPACT BROKE NOSEWHEEL FORK. ENGINE DAMAGED,impact broke nosewheel fork .,impact,OtherScientificTerm
19830607032229I,681,1,AFTER LIFT OFF NOSE WHEEL HIT THE RUNWAY DUE TO EXCESSIVE FORWARD TRIM. IMPACT BROKE NOSEWHEEL FORK. ENGINE DAMAGED,impact broke nosewheel fork .,nosewheel fork,OtherScientificTerm
19830618040089I,683,0,ENGINE COWLING CAME LOOSE AFTER TAKEOFF. COWLING STRUCK WINDSHIELD. RETURNED. SUSPECT COWLING NOT PROPERLY SECURED.,engine cowling came loose after takeoff .,engine cowling,OtherScientificTerm
19830618040089I,683,1,ENGINE COWLING CAME LOOSE AFTER TAKEOFF. COWLING STRUCK WINDSHIELD. RETURNED. SUSPECT COWLING NOT PROPERLY SECURED.,cowling struck windshield .,cowling,OtherScientificTerm
19830715043429I,685,0,ON TAKEOFF HEARD A NOISE FOLLOWED BY A VIBRATION. RETURNED. FOUND COWLING MISSING. COWLING WAS NOT PROPERLY SECURED,on takeoff heard a noise followed by a vibration .,vibration,OtherScientificTerm
19830803044649I,689,2,NO AIRSPEED ON DEPARTURE. CONTINUED TO DESTINATION. FAA RAMP CHECK SHOWED PITOT PLUGGED WITH MUD. NO BIENNIAL.     ,faa ramp check showed pitot plugged with mud .,faa ramp check,Method
19830617025809A,690,0,DEPARTED LOADING PLATFORM WITH A LOADING HOSE STILL ATTACHED. CAUSED TAIL ROTOR THEN MAIN ROTORS TO STRIKE GROUND. ,departed loading platform with a loading hose still attached .,loading hose,OtherScientificTerm
19830530059049A,691,1,TOW BAR ATTACHED ON TAKEOFF. BEGAN 23 LANDING WITH FRONT ENGINE FEATHERED THEN TRIED TO GO AROUND DUE TO TAILWIND. ,began 23 landing with front engine feathered then tried to go around due to tailwind .,tailwind,OtherScientificTerm
19830719047649I,694,0,TOOK OFF AFTER AN OIL LEAK WAS CORRECTED. ENGINE SIEZED FOR LACK OF OIL. NO OTHER OIL LEAKS FOUND.                 ,took off after an oil leak was corrected .,oil leak,OtherScientificTerm
19830702040259I,695,0,RETURNED TO AIRPORT WHEN PILOT NOTICED THAT HE DID NOT MEET MINIMUM FUEL REQUIREMENTS. FAILED TO CHECK FUEL LOAD.  ,returned to airport when pilot noticed that he did not meet minimum fuel requirements .,minimum fuel requirements,OtherScientificTerm
19830707041439A,697,2,"ENGINE QUIT AT 600 FEET AFTER TAKEOFF. TURNED BACK TO RUNWAY, STRUCK TREES. FUEL SELECTOR IN INTERMEDIATE POSITION.",fuel selector in intermediate position .,fuel selector,Method
19830713036329I,698,1,MADE A FORCED LANDING DUE TO FUEL EXHAUSTION. FOUND BOTH FUEL CAPS MISSING.                                        ,found both fuel caps missing .,fuel caps,OtherScientificTerm
19830630028079A,702,0,TOW ROPE RELEASED GLIDER AT 75 FEET DURING TAKEOFF. GLIDER CRASHED WHEN PILOT TRIED 180 DEGREE TURN BACK TO RUNWAY.,tow rope released glider at 75 feet during takeoff .,glider,OtherScientificTerm
19830630028079A,702,1,TOW ROPE RELEASED GLIDER AT 75 FEET DURING TAKEOFF. GLIDER CRASHED WHEN PILOT TRIED 180 DEGREE TURN BACK TO RUNWAY.,glider crashed when pilot tried 180 degree turn back to runway .,glider,OtherScientificTerm
19830726038139A,705,0,SUPPORT STRAPS CARRIED IN OPEN SLING LOAD BUCKET BLEW INTO TAIL ROTOR DURING DESCENT FOR LANDING. LOST TAIL CONTROL,support straps carried in open sling load bucket blew into tail rotor during descent for landing .,support straps,OtherScientificTerm
19830726038139A,705,0,SUPPORT STRAPS CARRIED IN OPEN SLING LOAD BUCKET BLEW INTO TAIL ROTOR DURING DESCENT FOR LANDING. LOST TAIL CONTROL,support straps carried in open sling load bucket blew into tail rotor during descent for landing .,descent,Task
19830726038139A,705,1,SUPPORT STRAPS CARRIED IN OPEN SLING LOAD BUCKET BLEW INTO TAIL ROTOR DURING DESCENT FOR LANDING. LOST TAIL CONTROL,lost tail control,lost tail control,OtherScientificTerm
19830712029589A,709,3,LOST POWER ON DOWNWIND FOR LANDING. HIT TREES. INDICATES FUEL CONTAMINATION THE PROBLEM.IMPROPER FUELING OR SUMPING,improper fueling or sumping,improper fueling,OtherScientificTerm
19831001065549I,714,0,USED SEAT BELT TO HOLD CONTROL STICK BACK. FORGOT TO RELEASE. STALLED ON TAKEOFF. FELL BACK TO RUNWAY.             ,used seat belt to hold control stick back .,seat belt,OtherScientificTerm
19831024068389I,716,0,CIRCUIT BREAKER TRIPPED ON GEAR RETRACTION. MADE PRECAUTIONARY LANDING. TOWBAR HAD BEEN LEFT IN NOSE WHEEL.        ,circuit breaker tripped on gear retraction .,circuit breaker,Method
19830808046929I,722,0,HAD CYCLIC CONTROL PROBLEMS. FOUND CENTER SEAT BUCKLE HAD LODGED BETWEEN THE RIGHT CYCLIC CONTROL AND THE PEDESTAL.,had cyclic control problems .,cyclic control problems,OtherScientificTerm
19830808046929I,722,1,HAD CYCLIC CONTROL PROBLEMS. FOUND CENTER SEAT BUCKLE HAD LODGED BETWEEN THE RIGHT CYCLIC CONTROL AND THE PEDESTAL.,found center seat buckle had lodged between the right cyclic control and the pedestal .,cyclic control,OtherScientificTerm
19830808046929I,722,1,HAD CYCLIC CONTROL PROBLEMS. FOUND CENTER SEAT BUCKLE HAD LODGED BETWEEN THE RIGHT CYCLIC CONTROL AND THE PEDESTAL.,found center seat buckle had lodged between the right cyclic control and the pedestal .,pedestal,OtherScientificTerm
19830928057899A,723,1,PILOT FAILED TO COMPLETELY RELEASE PARKING BRAKE PRIOR TO FLIGHT. BRAKES LOCKED ON LANDING. AIRCRAFT NOSED OVER.   ,brakes locked on landing .,brakes,OtherScientificTerm
19830816041679A,724,2,ENGINE QUIT WHILE APPROACHING AIRPORT. LANDED SHORT IN MUD AND FLIPPED OVER. MUD DAUBERS HAD BLOCKED FUEL VENTS.   ,mud daubers had blocked fuel vents .,mud daubers,OtherScientificTerm
19830808062509I,727,0,HIGH ITT AND LOW OIL PRESSURE ON BOTH ENGINES ON APPROACH. FOUND BOTH OIL CAPS IN PLACE BUT NOT LOCKED DOWN.       ,high itt and low oil pressure on both engines on approach .,itt,Metric
19830808062509I,727,0,HIGH ITT AND LOW OIL PRESSURE ON BOTH ENGINES ON APPROACH. FOUND BOTH OIL CAPS IN PLACE BUT NOT LOCKED DOWN.       ,high itt and low oil pressure on both engines on approach .,oil pressure,OtherScientificTerm
19830808062509I,727,1,HIGH ITT AND LOW OIL PRESSURE ON BOTH ENGINES ON APPROACH. FOUND BOTH OIL CAPS IN PLACE BUT NOT LOCKED DOWN.       ,found both oil caps in place but not locked down .,oil caps,OtherScientificTerm
19840207010309I,728,0,PARTIAL POWERPLANT FAILURE. LANDED IN A PASTURE. FOUND EXCESSIVE WATER IN FUEL SYSTEM.                             ,partial powerplant failure .,partial powerplant failure,OtherScientificTerm
19840207010309I,728,2,PARTIAL POWERPLANT FAILURE. LANDED IN A PASTURE. FOUND EXCESSIVE WATER IN FUEL SYSTEM.                             ,found excessive water in fuel system .,fuel system,Method
19840105015359I,732,0,TOOK OFF WITH A TOW BAR ATTACHED TO THE NOSE GEAR. JAMMED THE NOSE GEAR DOOR. LANDED WITH NOSE GEAR UP.            ,took off with a tow bar attached to the nose gear .,nose gear,OtherScientificTerm
19840113000789A,734,0,LOST BOTH ENGINES ON TAKEOFF DUE TO ICE INGESTION. CREW IGNORED AIRFRAME PRIOR ICING. FAILED TO CHECK ENGINE INLETS,lost both engines on takeoff due to ice ingestion .,ice ingestion,OtherScientificTerm
19831231073549I,735,0,ENGINE MALFUNCTION ON INITIAL CLIMBOUT. FOUND WATER AND FINE DIRT PARTICLES IN STRAINER AND FUSELAGE BELLY DRAIN.  ,engine malfunction on initial climbout .,engine malfunction,Task
19831231073549I,735,1,ENGINE MALFUNCTION ON INITIAL CLIMBOUT. FOUND WATER AND FINE DIRT PARTICLES IN STRAINER AND FUSELAGE BELLY DRAIN.  ,found water and fine dirt particles in strainer and fuselage belly drain .,strainer,OtherScientificTerm
19831231073549I,735,1,ENGINE MALFUNCTION ON INITIAL CLIMBOUT. FOUND WATER AND FINE DIRT PARTICLES IN STRAINER AND FUSELAGE BELLY DRAIN.  ,found water and fine dirt particles in strainer and fuselage belly drain .,fuselage belly drain,OtherScientificTerm
19840322008519A,736,0,TAXIWAY GAVE WAY ALLOWING WHEEL OF AIRCRAFT TO DROP IN HOLE CAUSING SUBSTANTIAL DAMAGE TO AIRCRAFT.                ,taxiway gave way allowing wheel of aircraft to drop in hole causing substantial damage to aircraft .,taxiway,Material
19840129002899A,738,1,CRASHED SHORTLY AFTER LIFTOFF. FOUND REAR CONTROL STICK SECURED IN FULL AFT POSITION BY THE SEAT BELT.             ,found rear control stick secured in full aft position by the seat belt .,rear control stick,OtherScientificTerm
19840129002899A,738,1,CRASHED SHORTLY AFTER LIFTOFF. FOUND REAR CONTROL STICK SECURED IN FULL AFT POSITION BY THE SEAT BELT.             ,found rear control stick secured in full aft position by the seat belt .,seat belt,OtherScientificTerm
19840324033049A,739,0,PILOT DID NOT REMOVE REAR SEAT BELT WHICH HELD REAR CONTROL STICK FROM MOVING WHILE AIRCRAFT WAS PARKED.           ,pilot did not remove rear seat belt which held rear control stick from moving while aircraft was parked .,rear seat belt,OtherScientificTerm
19840324033049A,739,0,PILOT DID NOT REMOVE REAR SEAT BELT WHICH HELD REAR CONTROL STICK FROM MOVING WHILE AIRCRAFT WAS PARKED.           ,pilot did not remove rear seat belt which held rear control stick from moving while aircraft was parked .,rear control stick,OtherScientificTerm
19840406014179A,740,1,LOADED NEAR GROSS AND ICE ON AIRFRAME STRUCK TREES OFF DEPARTURE END OF RUNWAY. DARK NIGHT FOG AND SNOW SHOWERS.   ,dark night fog and snow showers .,snow showers,OtherScientificTerm
19840212003519A,741,0,CRASH OCCURRED DURING PRECAUTIONARY LANDING WHEN PILOT ATTEMPTED TO LAND ON ROAD TO SECURE OIL ACCESS COVER.       ,crash occurred during precautionary landing when pilot attempted to land on road to secure oil access cover .,precautionary landing,Task
19840212003519A,741,0,CRASH OCCURRED DURING PRECAUTIONARY LANDING WHEN PILOT ATTEMPTED TO LAND ON ROAD TO SECURE OIL ACCESS COVER.       ,crash occurred during precautionary landing when pilot attempted to land on road to secure oil access cover .,oil access cover,OtherScientificTerm
19840401007889A,745,0,PILOT USING FLAPS FOR TAKEOFF HIT WIRES WHEN ADDITIONAL FLAPS WERE APPLIED AND REDUCED PERFORMANCE.                ,pilot using flaps for takeoff hit wires when additional flaps were applied and reduced performance .,flaps,OtherScientificTerm
19831231073579I,747,0,LOST ENGINE POWER AT CRUISE ALTITUDE. CARBURETOR HEAT APPLIED. WATER DRAINED FROM FUEL SYSTEM.                     ,lost engine power at cruise altitude .,lost engine power,OtherScientificTerm
19831231073579I,747,0,LOST ENGINE POWER AT CRUISE ALTITUDE. CARBURETOR HEAT APPLIED. WATER DRAINED FROM FUEL SYSTEM.                     ,lost engine power at cruise altitude .,cruise altitude,OtherScientificTerm
19831231073579I,747,1,LOST ENGINE POWER AT CRUISE ALTITUDE. CARBURETOR HEAT APPLIED. WATER DRAINED FROM FUEL SYSTEM.                     ,carburetor heat applied .,carburetor heat,OtherScientificTerm
19831231073579I,747,2,LOST ENGINE POWER AT CRUISE ALTITUDE. CARBURETOR HEAT APPLIED. WATER DRAINED FROM FUEL SYSTEM.                     ,water drained from fuel system .,fuel system,Method
19831228064919A,748,0,DURING PREFLIGHT PILOT GOT A FAULTY GEAR INDICATION; DECIDED TO ATTEMPT FLIGHT RESULTING IN NOSE GEAR COLLAPSE.    ,during preflight pilot got a faulty gear indication ; decided to attempt flight resulting in nose gear collapse .,faulty gear indication,OtherScientificTerm
19831228064919A,748,0,DURING PREFLIGHT PILOT GOT A FAULTY GEAR INDICATION; DECIDED TO ATTEMPT FLIGHT RESULTING IN NOSE GEAR COLLAPSE.    ,during preflight pilot got a faulty gear indication ; decided to attempt flight resulting in nose gear collapse .,nose gear collapse,OtherScientificTerm
19831201059529A,753,0,PILOT FORGOT TO REMOVE AILERON CONTROL LOCK AND COULD NOT CONTROL AIRCRAFT AFTER TAKEOFF.                          ,pilot forgot to remove aileron control lock and could not control aircraft after takeoff .,aileron control lock,OtherScientificTerm
19840315006369A,755,0,CFI GAVE ENGINE OUT ON TAKEOFF. STUDENT USED WRONG RUDDER. FAILED CUT POWER CFI FAILED TO ACT. STRUCK DIRT BANK.   ,cfi gave engine out on takeoff .,cfi,Method
19840321006879A,756,1,AIRCRAFT LANDED HARD AFTER FLIGHT THROUGH ICING CONDITIONS. DEICE EQUIPMENT WORKED WHEN TESTED AFTER CRASH.        ,deice equipment worked when tested after crash .,deice equipment,Method
19840323042509A,757,0,ENGINE MALFUNCTION DURING TAKEOFF CAUSED CRASH ALONG EXTENDED RUNWAY CENTERLINE. WATER FOUND IN RIGHT FUEL TANK.   ,engine malfunction during takeoff caused crash along extended runway centerline .,engine malfunction,OtherScientificTerm
19840717046169I,759,0,ROTORS BLADES STRUCK ROTORS OF A PARKED HELICOPTER AFTER START UP. PILOT OF PARKED CRAFT FAILED TO SECURE ROTORS.  ,rotors blades struck rotors of a parked helicopter after start up .,rotors blades,OtherScientificTerm
19840717046169I,759,0,ROTORS BLADES STRUCK ROTORS OF A PARKED HELICOPTER AFTER START UP. PILOT OF PARKED CRAFT FAILED TO SECURE ROTORS.  ,rotors blades struck rotors of a parked helicopter after start up .,parked helicopter,OtherScientificTerm
19840717046169I,759,1,ROTORS BLADES STRUCK ROTORS OF A PARKED HELICOPTER AFTER START UP. PILOT OF PARKED CRAFT FAILED TO SECURE ROTORS.  ,pilot of parked craft failed to secure rotors .,rotors,OtherScientificTerm
19840620037239I,760,0,UPPER ENGINE COWLING SEPARATED FROM THE AIRCRAFT EN ROUTE. PILOT HAD NEGLECTED TO SECURE COWLING AFTER REPLACING IT,upper engine cowling separated from the aircraft en route .,upper engine cowling,OtherScientificTerm
19840620037239I,760,1,UPPER ENGINE COWLING SEPARATED FROM THE AIRCRAFT EN ROUTE. PILOT HAD NEGLECTED TO SECURE COWLING AFTER REPLACING IT,pilot had neglected to secure cowling after replacing it,cowling,OtherScientificTerm
19840620037239I,760,1,UPPER ENGINE COWLING SEPARATED FROM THE AIRCRAFT EN ROUTE. PILOT HAD NEGLECTED TO SECURE COWLING AFTER REPLACING IT,pilot had neglected to secure cowling after replacing it,it,Generic
19840620032119I,761,0,NOSE GEAR COLLAPSED ON TAKEOFF ROLL. MAINTENANCE HAD PLACED SWITCH IN UP POSITION. DID NOT USE CHECK LIST.         ,nose gear collapsed on takeoff roll .,nose gear,OtherScientificTerm
19840618035239I,762,0,LOW OIL PRESSURE. WARNING LIGHT ON. FOUND LOOSE OIL CAP AND LARGE AMOUNTS OF OIL ON ENGINE COWLING.                ,low oil pressure .,low oil pressure,OtherScientificTerm
19840618035239I,762,2,LOW OIL PRESSURE. WARNING LIGHT ON. FOUND LOOSE OIL CAP AND LARGE AMOUNTS OF OIL ON ENGINE COWLING.                ,found loose oil cap and large amounts of oil on engine cowling .,oil,OtherScientificTerm
19840618035239I,762,2,LOW OIL PRESSURE. WARNING LIGHT ON. FOUND LOOSE OIL CAP AND LARGE AMOUNTS OF OIL ON ENGINE COWLING.                ,found loose oil cap and large amounts of oil on engine cowling .,engine cowling,OtherScientificTerm
19840423015179A,765,1,PILOT FORGOT TO RAISE FLAPS ON TAKEOFF DURING TOUCH AND GO LANDING. DIRECTIONAL CONTROL WAS LOST DURING TAKEOFF.   ,directional control was lost during takeoff .,directional control,OtherScientificTerm
19840530038939A,768,0,"UNUSUAL ATTITUDE, LOSS OF CONTROL AND AIRFRAME FAILURE. CREW UNABLE TO ANALYZE COMPONENT. FAILURE IN GYRO SYSTEM.  ","unusual attitude , loss of control and airframe failure .",unusual attitude,OtherScientificTerm
19840530038939A,768,0,"UNUSUAL ATTITUDE, LOSS OF CONTROL AND AIRFRAME FAILURE. CREW UNABLE TO ANALYZE COMPONENT. FAILURE IN GYRO SYSTEM.  ","unusual attitude , loss of control and airframe failure .",loss of control,OtherScientificTerm
19840530038939A,768,0,"UNUSUAL ATTITUDE, LOSS OF CONTROL AND AIRFRAME FAILURE. CREW UNABLE TO ANALYZE COMPONENT. FAILURE IN GYRO SYSTEM.  ","unusual attitude , loss of control and airframe failure .",airframe failure,OtherScientificTerm
19840530038939A,768,2,"UNUSUAL ATTITUDE, LOSS OF CONTROL AND AIRFRAME FAILURE. CREW UNABLE TO ANALYZE COMPONENT. FAILURE IN GYRO SYSTEM.  ",failure in gyro system .,gyro system,OtherScientificTerm
19840625033629A,770,0,"FORWARD WINDSCREEN BECAME OBSCURED BY ENGINE OIL. STRUCK MAILBOX, VEERED OFF ROAD INTO DITCH. OIL FILLER CAP LOOSE.",forward windscreen became obscured by engine oil .,engine oil,OtherScientificTerm
19840604044809I,774,0,AIRCRAFT PULLED TO LEFT AND RAN OFF THE RUNWAY WHEN BRAKES APPLIED ON LANDING. BRAKES AND DISC WORN OUT.           ,aircraft pulled to left and ran off the runway when brakes applied on landing .,brakes,OtherScientificTerm
19840604044809I,774,1,AIRCRAFT PULLED TO LEFT AND RAN OFF THE RUNWAY WHEN BRAKES APPLIED ON LANDING. BRAKES AND DISC WORN OUT.           ,brakes and disc worn out .,brakes,OtherScientificTerm
