c5_id,c119_input,entities,labels_raw,labels,confidence
19960820028789I,"NARRATIVE: AIRCRAFT N1JX, A NORTH AMERICAN SABRELINER, MADE A NORMAL APPROACH AND LANDING AT THE MONROE AIRPORT, NO",NORTH AMERICAN SABRELINER,"[{'value': 'MISC', 'confidence': 0.7622163494427999}]",MISC,0.7622163494427999
19960820028789I,"NARRATIVE: AIRCRAFT N1JX, A NORTH AMERICAN SABRELINER, MADE A NORMAL APPROACH AND LANDING AT THE MONROE AIRPORT, NO",MONROE AIRPORT,"[{'value': 'LOC', 'confidence': 0.6490319818258286}]",LOC,0.6490319818258286
19970116005549I,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,",BEECH 99,"[{'value': 'MISC', 'confidence': 0.7351972013711929}]",MISC,0.7351972013711929
19970116005549I,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,",ALPINE,"[{'value': 'MISC', 'confidence': 0.6301379203796387}]",MISC,0.6301379203796387
19970116005549I,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,",PROVO,"[{'value': 'LOC', 'confidence': 0.9185610413551331}]",LOC,0.9185610413551331
19970116005549I,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,",UTAH,"[{'value': 'LOC', 'confidence': 0.9911153316497803}]",LOC,0.9911153316497803
19970103001249I,"NARRATIVE: MR. DON GENTRY IS THE BUILDER, OWNER AND PILOT OF N19DG, WHICH WAS INVOLVED IN AN INCIDENT. THE AIRCRAFT",DON GENTRY,"[{'value': 'PER', 'confidence': 0.916975200176239}]",PER,0.916975200176239
19970103001249I,"NARRATIVE: MR. DON GENTRY IS THE BUILDER, OWNER AND PILOT OF N19DG, WHICH WAS INVOLVED IN AN INCIDENT. THE AIRCRAFT",N19DG,"[{'value': 'MISC', 'confidence': 0.4516732692718506}]",MISC,0.4516732692718506
19960906030579I,"NARRATIVE: ON SEPTEMBER 6, 1996, A BEECHCRAFT, BE33A, N7368R PILOTED BY MR. JOHN MONYPENY WAS ENROUTE FROM CATALINA",JOHN MONYPENY,"[{'value': 'PER', 'confidence': 0.9151709973812103}]",PER,0.9151709973812103
19960906030579I,"NARRATIVE: ON SEPTEMBER 6, 1996, A BEECHCRAFT, BE33A, N7368R PILOTED BY MR. JOHN MONYPENY WAS ENROUTE FROM CATALINA",CATALINA,"[{'value': 'ORG', 'confidence': 0.5746397972106934}]",ORG,0.5746397972106934
19960909026429A,YAW STRING CAUGHT IN CANOPY ON TOW. RELEASED. TURNED BACK. HEAVY SINK ON FINAL. STRUCK TREES.                      ,YAW,"[{'value': 'PER', 'confidence': 0.4473980665206909}]",PER,0.4473980665206909
19970309007699I,"NARRATIVE: 3-9-97 1300LCL. DURING CLIMB AFTER TAKE OFF FROM HECTOR MUNICIPAL AIRPORT, HECTOR, MN. BOTH ENGINES LOST",HECTOR,"[{'value': 'LOC', 'confidence': 0.7745105028152466}]",LOC,0.7745105028152466
19970309007699I,"NARRATIVE: 3-9-97 1300LCL. DURING CLIMB AFTER TAKE OFF FROM HECTOR MUNICIPAL AIRPORT, HECTOR, MN. BOTH ENGINES LOST",HECTOR,"[{'value': 'PER', 'confidence': 0.3513792157173157}]",PER,0.3513792157173157
19970309007699I,"NARRATIVE: 3-9-97 1300LCL. DURING CLIMB AFTER TAKE OFF FROM HECTOR MUNICIPAL AIRPORT, HECTOR, MN. BOTH ENGINES LOST",MN,"[{'value': 'LOC', 'confidence': 0.8635240793228149}]",LOC,0.8635240793228149
19970313010659I,"NARRATIVE: ON MARCH 13, 1997, N956S, A CESSNA MODEL 500, WHILE ON A FUNCTIONAL TEST FLIGHT LANDED WITH THE NOSE GEA",CESSNA,"[{'value': 'MISC', 'confidence': 0.6581363081932068}]",MISC,0.6581363081932068
19970411016459I,"NARRATIVE: ON APRIL 11, 1997, AT APPROXIMATELY 1755 MST, AMERISTAR FLIGHT 918, A FALCON DA-20, DEPARTED EL PASO INT",AMERISTAR,"[{'value': 'MISC', 'confidence': 0.5093183517456055}]",MISC,0.5093183517456055
19970411016459I,"NARRATIVE: ON APRIL 11, 1997, AT APPROXIMATELY 1755 MST, AMERISTAR FLIGHT 918, A FALCON DA-20, DEPARTED EL PASO INT",EL PASO,"[{'value': 'ORG', 'confidence': 0.9530192613601685}]",ORG,0.9530192613601685
19970407010199A,HOT SMELL ON TEST FLIGHT. ENIGNE QUIT TURNING BASE. LANDED SHORT. BURNED. EXHAUST WELD BROKE. ILLEGAL MODIFICATION.,ENIGNE,"[{'value': 'PER', 'confidence': 0.9984214305877686}]",PER,0.9984214305877686
19970501015019I,"NARRATIVE: AIRCRAFT DEPARTED BIRCHWOOD, AK AIRPORT ON A SHORT PLEASURE FLIGHT. THE LEFT MAIN GEAR FAILED TO EXTEND ",BIRCHWOOD,"[{'value': 'LOC', 'confidence': 0.9188929796218872}]",LOC,0.9188929796218872
19970501015019I,"NARRATIVE: AIRCRAFT DEPARTED BIRCHWOOD, AK AIRPORT ON A SHORT PLEASURE FLIGHT. THE LEFT MAIN GEAR FAILED TO EXTEND ",AK,"[{'value': 'LOC', 'confidence': 0.7547754049301147}]",LOC,0.7547754049301147
19970506016499I,"NARRATIVE: THE LEAR 35, OPERATING UNDER FAR 135, DEPARTED SPIRIT OF ST. LOUIS AIRPORT ON AN IFR FLIGHT PLAN, PROPOS",ST. LOUIS,"[{'value': 'LOC', 'confidence': 0.6930708289146423}]",LOC,0.6930708289146423
19970506016499I,"NARRATIVE: THE LEAR 35, OPERATING UNDER FAR 135, DEPARTED SPIRIT OF ST. LOUIS AIRPORT ON AN IFR FLIGHT PLAN, PROPOS",IFR,"[{'value': 'MISC', 'confidence': 0.34278762340545654}]",MISC,0.34278762340545654
19970427014569I,"NARRATIVE: ON 04/27/97 AT 6:25 A CESSNA CARAVAN, N303GV, DEPARTED KOTZEBUE, ALASKA WITH THE TAIL STAND ATTACHED.   ",KOTZEBUE,"[{'value': 'LOC', 'confidence': 0.8970580697059631}]",LOC,0.8970580697059631
19970427014569I,"NARRATIVE: ON 04/27/97 AT 6:25 A CESSNA CARAVAN, N303GV, DEPARTED KOTZEBUE, ALASKA WITH THE TAIL STAND ATTACHED.   ",ALASKA,"[{'value': 'LOC', 'confidence': 0.9951574206352234}]",LOC,0.9951574206352234
19970430011489I,"NARRATIVE: ON APRIL 30, 1997, N83GA, BEECHCRAFT MODEL 200 MADE A LANDING EMERGENCY AFTER THE RIGHT ENGINE FIRE WARN",BEECHCRAFT,"[{'value': 'MISC', 'confidence': 0.5529487729072571}]",MISC,0.5529487729072571
19970523011899A,DEPARTED IFR. REQUESTED RETURN. BROKE OUT ANGLE TO RUNWAY. DRAGGED WING LANDING. PITOT COVER STILL ON.M (-23) PILOT,IFR,"[{'value': 'PER', 'confidence': 0.5341299176216125}]",PER,0.5341299176216125
19970523014439I,NARRATIVE: THE CARGO DOOR WAS LATCHED BEFORE TAKEOFF BY MR. BOWEN. RUNWAY CONDITIONS AT STEVEN'S VILLAGE WAS EXTREM,BOWEN,"[{'value': 'PER', 'confidence': 0.9933949112892151}]",PER,0.9933949112892151
19970523014439I,NARRATIVE: THE CARGO DOOR WAS LATCHED BEFORE TAKEOFF BY MR. BOWEN. RUNWAY CONDITIONS AT STEVEN'S VILLAGE WAS EXTREM,STEVEN'S VILLAGE,"[{'value': 'LOC', 'confidence': 0.5700140595436096}]",LOC,0.5700140595436096
19961223044599I,"NARRATIVE: ON DECEMBER 23, 1996, CONTINENTAL EXPRESS FLIGHT 3021 HAD AN IN-FLIGHT OPENING OF THE MAIN CABIN DOOR. N",CONTINENTAL EXPRESS,"[{'value': 'ORG', 'confidence': 0.7487245798110962}]",ORG,0.7487245798110962
19970112000859A,CARB ICING AT CRUISE. APPLIED PARTIAL CARB HEAT AND LEANED MIXTURE. CONTRARY TO MANUEL. ENGINE QUIT.FUEL EXHAUSTION,MANUEL,"[{'value': 'PER', 'confidence': 0.7058917880058289}]",PER,0.7058917880058289
19970804036029I,"NARRATIVE: AFTER DEPARTING MONTEREY DEL NORTE, THE AIRCRAFT LOST ALL ELECTRICAL POWER. THE EMERGENCY ALTERNATOR RES",MONTEREY DEL NORTE,"[{'value': 'LOC', 'confidence': 0.9361424048741659}]",LOC,0.9361424048741659
19970816022589A,"AIRCRAFT LANDED ON PRIVATE GRASS STRIP, LOST CONTROL, RAN OFF STRIP, HIT PINE TREES. (.4)THE PILOT STATED THAT WHIL",WHIL,"[{'value': 'ORG', 'confidence': 0.6070621013641357}]",ORG,0.6070621013641357
19970826028809I,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL",MARLBORO AIRPORT,"[{'value': 'LOC', 'confidence': 0.5809244513511658}]",LOC,0.5809244513511658
19970826028809I,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL",MARLBORO,"[{'value': 'LOC', 'confidence': 0.928417444229126}]",LOC,0.928417444229126
19970826028809I,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL",NJ,"[{'value': 'LOC', 'confidence': 0.9823481440544128}]",LOC,0.9823481440544128
19970828030389I,"NARRATIVE: ON AUGUST 28, 1997, AT 1730 EDT N9401P PILOTED BY WARREN R. LUMPKINS, LOST POWER ON TAKEOFF FROM THE LIL",WARREN R,"[{'value': 'PER', 'confidence': 0.8361068367958069}]",PER,0.8361068367958069
19970828030389I,"NARRATIVE: ON AUGUST 28, 1997, AT 1730 EDT N9401P PILOTED BY WARREN R. LUMPKINS, LOST POWER ON TAKEOFF FROM THE LIL",LUMPKINS,"[{'value': 'PER', 'confidence': 0.9994978904724121}]",PER,0.9994978904724121
19971004032329I,NARRATIVE: MR. COBB STATED THAT HE PERFORMED A NORMAL PREFLIGHT AND SUMPED FUEL BEFORE AND AFTER REFUELING. DURING ,COBB,"[{'value': 'PER', 'confidence': 0.9996707439422607}]",PER,0.9996707439422607
19970921027739A,"CRASHED ON TAKEOFF, OTHER CIRCUMSTANCES ARE UNKNOWN. (.4)THE PILOT WAS PLANNING TO FERRY HIS AIRPLANE FROM A PRIVAT",A PRIVAT,"[{'value': 'MISC', 'confidence': 0.7161168456077576}]",MISC,0.7161168456077576
19970514014339A,RUDDER BLOCKED LANDING. RAN OFF SIDE RUNWAY. GROUND LOOPED. OIL CAN ROLLED UNDER LEFT PEDAL FROM BACK FLOOR AREA. (,RUDDER,"[{'value': 'PER', 'confidence': 0.9113456010818481}]",PER,0.9113456010818481
19971003029949A,FLOAT EQUIPPED PA12 FOUND FLOATING UP SIDE DOWN IN LAKE. PILOT NOT FOUND IN DEEP LAKE.  SEEN PATCHING A FLOAT PRIOR,DEEP LAKE,"[{'value': 'LOC', 'confidence': 0.8432080149650574}]",LOC,0.8432080149650574
19971118038949A,ENGINE QUIT ENROUTE. TORE OFF NOSE GEAR LANDING IN A SWAMP. OIL DIPSSTICK CAME OFF. FAILED TO SECURE IT ON PREFLIGH,TORE,"[{'value': 'PER', 'confidence': 0.661638617515564}]",PER,0.661638617515564
19971121040659A,"NARRATIVE: ON NOVEMBER 21, 1997, AT APPROXIMATELY 1130 LOCAL EST, A DC-9-15F, N564PC, OPERATED BY KITTY HAWK AIRCAR",KITTY HAWK AIRCAR,"[{'value': 'ORG', 'confidence': 0.6012440919876099}]",ORG,0.6012440919876099
19970614017779I,"NARRATIVE: CONTINENTAL AIRLINES INC. FLIGHT COA142 DEPARTED COS ENROUTE TO EWR, JUNE 14, 1997. AFTER TAKE-OFF, THE ",CONTINENTAL AIRLINES INC,"[{'value': 'ORG', 'confidence': 0.4690695603688558}]",ORG,0.4690695603688558
19971226042729I,NR2 ENGINE FIRE WHILE LOADING PASSENGERS AT GATE. EVACUATED. FUEL LEVER WAS IN FLIGHT IDLE. CUT OFF. SMOKE CLEARED.,NR2,"[{'value': 'ORG', 'confidence': 0.8487916588783264}]",ORG,0.8487916588783264
19971231043709I,NARRATIVE: COMMERCIAL PILOT DID NOT PROPERLY PREFLIGHT A/C. COWLING DETACHED DURING TAKE-OFF.                      ,COWLING,"[{'value': 'PER', 'confidence': 0.509830117225647}]",PER,0.509830117225647
19980322004029A,THRU A ROD ON CLIMBOUT. SMOKE FIRE. PILOT OVERCOME BY SMOKE. STALL SPIN AND BURNED ON IMPACT. OUT OF CG UNAIRWORTH ,CG UNAIRWORTH,"[{'value': 'ORG', 'confidence': 0.45904524624347687}]",ORG,0.45904524624347687
19980415008799I,"NARRATIVE: AT THE DIRECTION OF AIR TRAFFIC CONTROL (ATC), THE AIRCRAFT WAS HOLDING FOR DEPARTURE CLEARANCE AT RUNWA",ATC,"[{'value': 'ORG', 'confidence': 0.5220926403999329}]",ORG,0.5220926403999329
19980415008799I,"NARRATIVE: AT THE DIRECTION OF AIR TRAFFIC CONTROL (ATC), THE AIRCRAFT WAS HOLDING FOR DEPARTURE CLEARANCE AT RUNWA",RUNWA,"[{'value': 'ORG', 'confidence': 0.7831639647483826}]",ORG,0.7831639647483826
19970813034319I,"NARRATIVE: PILOT REPORTED ENGINE SPUTTERED AND QUIT ON APPROACH TO ANOKA, MN AIRPORT. TRIED RESTARTING WITH NO EFFE",ANOKA,"[{'value': 'LOC', 'confidence': 0.9791210889816284}]",LOC,0.9791210889816284
19970813034319I,"NARRATIVE: PILOT REPORTED ENGINE SPUTTERED AND QUIT ON APPROACH TO ANOKA, MN AIRPORT. TRIED RESTARTING WITH NO EFFE",MN,"[{'value': 'LOC', 'confidence': 0.8968397974967957}]",LOC,0.8968397974967957
19970914026909A,"AIRCRAFT CRASHED ON LANDING. (.4) ON SEPTEMBER 14, 1997, AT 0830 ALASKA DAYLIGHT TIME, A PIPER PA-12 AIRPLANE, N789",ALASKA,"[{'value': 'MISC', 'confidence': 0.8431082963943481}]",MISC,0.8431082963943481
19980620030289I,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA",KADERA,"[{'value': 'PER', 'confidence': 0.9964053630828857}]",PER,0.9964053630828857
19980620030289I,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA",SUNMER,"[{'value': 'LOC', 'confidence': 0.9938545227050781}]",LOC,0.9938545227050781
19980620030289I,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA",IOWA,"[{'value': 'LOC', 'confidence': 0.9979748129844666}]",LOC,0.9979748129844666
19980701015829A,"ACFT ENGINE LOST POWER ON CLIMBOUT AND PILOT MADE AN EMERG LANDING, SPEARFISH, SD. (.4)THE AIRPLANE SUFFERED A PART",ACFT,"[{'value': 'ORG', 'confidence': 0.3913472890853882}]",ORG,0.3913472890853882
19980702015809A,"ACFT CRASHED AFTER TAKEOFF, BLISSFIELD, MI (.19)ON JULY 2, 1998, AT 0800 EASTER DAYLIGHT TIME (EDT), W WICKS FLY BA",BLISSFIELD,"[{'value': 'PER', 'confidence': 0.4760820269584656}]",PER,0.4760820269584656
19980702015809A,"ACFT CRASHED AFTER TAKEOFF, BLISSFIELD, MI (.19)ON JULY 2, 1998, AT 0800 EASTER DAYLIGHT TIME (EDT), W WICKS FLY BA",MI,"[{'value': 'LOC', 'confidence': 0.8370631337165833}]",LOC,0.8370631337165833
19971008030469I,"NARRATIVE: ON OCTOBER 7, 1997 AT APPROXIMATELY 1800 EDT A BEECHCRAFT BE58, N18BZ DEPARTED FROM GAYLORD, MI (GLR) WI",GAYLORD,"[{'value': 'LOC', 'confidence': 0.7883793711662292}]",LOC,0.7883793711662292
19971008030469I,"NARRATIVE: ON OCTOBER 7, 1997 AT APPROXIMATELY 1800 EDT A BEECHCRAFT BE58, N18BZ DEPARTED FROM GAYLORD, MI (GLR) WI",MI,"[{'value': 'LOC', 'confidence': 0.9996522665023804}]",LOC,0.9996522665023804
19971008030469I,"NARRATIVE: ON OCTOBER 7, 1997 AT APPROXIMATELY 1800 EDT A BEECHCRAFT BE58, N18BZ DEPARTED FROM GAYLORD, MI (GLR) WI",GLR,"[{'value': 'LOC', 'confidence': 0.8067491054534912}]",LOC,0.8067491054534912
19971008030469I,"NARRATIVE: ON OCTOBER 7, 1997 AT APPROXIMATELY 1800 EDT A BEECHCRAFT BE58, N18BZ DEPARTED FROM GAYLORD, MI (GLR) WI",WI,"[{'value': 'ORG', 'confidence': 0.8774899244308472}]",ORG,0.8774899244308472
19980716023339I,RIGHT MAIN GEAR FOLDED LANDING AT CGI HAD DEPARTED PRIOR TO MAINTENANCE WORK ON GEAR WAS COMPLETED.                ,CGI,"[{'value': 'ORG', 'confidence': 0.6192993521690369}]",ORG,0.6192993521690369
19980808020069A,"ACFT REPORTED A PROBLEM WITH CABIN PRESSURE AT FL260 AND WAS CLEARED DOWN TO FL150, RADIO AND RADAR CONTACT WAS LOS",ACFT,"[{'value': 'ORG', 'confidence': 0.9887146353721619}]",ORG,0.9887146353721619
19980808020069A,"ACFT REPORTED A PROBLEM WITH CABIN PRESSURE AT FL260 AND WAS CLEARED DOWN TO FL150, RADIO AND RADAR CONTACT WAS LOS",FL260,"[{'value': 'ORG', 'confidence': 0.369902640581131}]",ORG,0.369902640581131
19980808020069A,"ACFT REPORTED A PROBLEM WITH CABIN PRESSURE AT FL260 AND WAS CLEARED DOWN TO FL150, RADIO AND RADAR CONTACT WAS LOS",FL150,"[{'value': 'MISC', 'confidence': 0.7612855434417725}]",MISC,0.7612855434417725
19971118040369A,"PILOT RAN LEFT FUEL TANK DRY, FAILING TO SWITCH TO OTHER TANKS. (.4)THE AIRCRAFT'S ENGINE LOST POWER ON FINAL APPRO",AIRCRAFT'S,"[{'value': 'MISC', 'confidence': 0.553335964679718}]",MISC,0.553335964679718
19980909023019A,"GLIDER EXPERIENCED AILERON PROBLEMS ON TAKEOFF TOW, AFTER THE ACFT WAS RELEASED FROM THE TOW IT STRUCK A BUSH AND S",GLIDER,"[{'value': 'PER', 'confidence': 0.5674392580986023}]",PER,0.5674392580986023
19980909023019A,"GLIDER EXPERIENCED AILERON PROBLEMS ON TAKEOFF TOW, AFTER THE ACFT WAS RELEASED FROM THE TOW IT STRUCK A BUSH AND S",AILERON,"[{'value': 'PER', 'confidence': 0.35118982195854187}]",PER,0.35118982195854187
19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",IFR FLIGHT,"[{'value': 'ORG', 'confidence': 0.7772414684295654}]",ORG,0.7772414684295654
19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",REXBURG,"[{'value': 'LOC', 'confidence': 0.9822396039962769}]",LOC,0.9822396039962769
19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",IDAHO,"[{'value': 'LOC', 'confidence': 0.9564697742462158}]",LOC,0.9564697742462158
19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",GUNNISON,"[{'value': 'LOC', 'confidence': 0.5238083600997925}]",LOC,0.5238083600997925
19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",CO.,"[{'value': 'LOC', 'confidence': 0.47850653529167175}]",LOC,0.47850653529167175
19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",IDAHO,"[{'value': 'LOC', 'confidence': 0.854925811290741}]",LOC,0.854925811290741
19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",IDA,"[{'value': 'LOC', 'confidence': 0.6334655284881592}]",LOC,0.6334655284881592
19980826032079A,"ON AUGUST 26, 1998, ABOUT 1805 EDT, A ROGINSON R-22 N9067G, WAS SUBSTANTIALLY DAMAGED DURING A FORCED LANDING IN DU",ROGINSON,"[{'value': 'MISC', 'confidence': 0.7302675247192383}]",MISC,0.7302675247192383
19981003027959A,PILOT WAS PRACTICING TOUCH AND GO LANDINGS WHEN THE ACFT LOST ENGINE POWER AT 200 FEET AND LANDED 1/2 MILE SHORT OF,ACFT,"[{'value': 'MISC', 'confidence': 0.6657639741897583}]",MISC,0.6657639741897583
19981018029559A,ACFT CRASHED ON TAKEOFFF AND SUSTAINED SUBSTANTIAL DAMAGE. (.4) THE AIRPLANE WAS TAKING OFF WHEN THE ENGINE QUIT AT,ACFT,"[{'value': 'ORG', 'confidence': 0.8605951070785522}]",ORG,0.8605951070785522
19981021043819I,"(-5)ON OCTOBER 21 ,1998, AT 1205 CDT, N3256V, A BEECH A-36, OWNED AND OPERATED BY FRANK ROBINS III, RECEIVED MINOR ",FRANK ROBINS III,"[{'value': 'PER', 'confidence': 0.8727843562761942}]",PER,0.8727843562761942
19981030031049A,"ON DEPARTURE FROM AVA, MO., ACFT SWERVED TO RIGHT AND PILOT COULD NOT RECOVER, CRASHED ON AIRPORT PROPERTY OFF RWY.",AVA,"[{'value': 'LOC', 'confidence': 0.889866054058075}]",LOC,0.889866054058075
19981030031049A,"ON DEPARTURE FROM AVA, MO., ACFT SWERVED TO RIGHT AND PILOT COULD NOT RECOVER, CRASHED ON AIRPORT PROPERTY OFF RWY.",MO.,"[{'value': 'LOC', 'confidence': 0.9410473704338074}]",LOC,0.9410473704338074
19981030031049A,"ON DEPARTURE FROM AVA, MO., ACFT SWERVED TO RIGHT AND PILOT COULD NOT RECOVER, CRASHED ON AIRPORT PROPERTY OFF RWY.",RWY,"[{'value': 'LOC', 'confidence': 0.9324044585227966}]",LOC,0.9324044585227966
19980929027459A,"ACFT EXPERIENCED A LOSS OF POWER ON TAKEOFF, RETURNED TO THE APRT, AND SUSTAINED SUBSTANTIAL DAMAGE. (-23)THE MIXTU",ACFT,"[{'value': 'ORG', 'confidence': 0.9958400726318359}]",ORG,0.9958400726318359
19980216004729I,"NARRATIVE: ON MONDAY, FEBRUARY 16, 1998, AT 0715 EST, A BA JETSTREAM 3201, N492UE, FLIGHT 6269, OPERATED BY ATLANTI",ATLANTI,"[{'value': 'ORG', 'confidence': 0.6558873653411865}]",ORG,0.6558873653411865
19981002028019A,ACFT WAS ON A TEST FLIGHT WHEN IT CRASHED UNDER UNKNOWN CIRCUMSTANCES. (.4) THE AIRPLANE IMPACTED TERRAIN FOLLOWING,ACFT,"[{'value': 'ORG', 'confidence': 0.7067257165908813}]",ORG,0.7067257165908813
19981013033149I,AFTER KLM CFRS PERFORMED MAINTENANCE ON THE ENGINE #2 ANTI-ICE VALVE. THE MAINTENANCE PERSONNEL DID NOT LATCH THE L,KLM CFRS,"[{'value': 'ORG', 'confidence': 0.8769336044788361}]",ORG,0.8769336044788361
19981217033479A,"ACFT CRASHED IN A FIELD AND CAME TO REST INVERTED. (.19)ON DECEMBER 17, 1998, AT 1042 CENTRAL STANDARD TIME, A CESS",ACFT,"[{'value': 'ORG', 'confidence': 0.46371960639953613}]",ORG,0.46371960639953613
19980313008779I,"NARRATIVE: THE PILOT FUELED THE AIRCRAFT AT SALINAS, CA. HE SAID HE VISUALLY CHECKED THE FUEL CAPS. HE STATED HE DE",SALINAS,"[{'value': 'LOC', 'confidence': 0.7874069809913635}]",LOC,0.7874069809913635
19980313008779I,"NARRATIVE: THE PILOT FUELED THE AIRCRAFT AT SALINAS, CA. HE SAID HE VISUALLY CHECKED THE FUEL CAPS. HE STATED HE DE",CA,"[{'value': 'LOC', 'confidence': 0.9932779669761658}]",LOC,0.9932779669761658
19981026040069A,"(.19)ON OCTOBER 26, 1998, ABOUT 1750 ALASKA STANDARD TIME, A WHEEL EQUIPPED CESSNA 207A AIRPLANE, N73533, SUSTAINED",ALASKA,"[{'value': 'MISC', 'confidence': 0.7770612835884094}]",MISC,0.7770612835884094
19981122032029A,"(-23) MR. HICKS WAS FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA (CIN). AT ABOUT 1530 LOCAL TIME HE REPORTED T",HICKS,"[{'value': 'PER', 'confidence': 0.9938934445381165}]",PER,0.9938934445381165
19981122032029A,"(-23) MR. HICKS WAS FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA (CIN). AT ABOUT 1530 LOCAL TIME HE REPORTED T",SAUK CENTER,"[{'value': 'LOC', 'confidence': 0.9722081422805786}]",LOC,0.9722081422805786
19981122032029A,"(-23) MR. HICKS WAS FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA (CIN). AT ABOUT 1530 LOCAL TIME HE REPORTED T",MN,"[{'value': 'LOC', 'confidence': 0.8730719685554504}]",LOC,0.8730719685554504
19981122032029A,"(-23) MR. HICKS WAS FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA (CIN). AT ABOUT 1530 LOCAL TIME HE REPORTED T",CARROLL,"[{'value': 'LOC', 'confidence': 0.8384783864021301}]",LOC,0.8384783864021301
19981122032029A,"(-23) MR. HICKS WAS FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA (CIN). AT ABOUT 1530 LOCAL TIME HE REPORTED T",IA,"[{'value': 'LOC', 'confidence': 0.925239622592926}]",LOC,0.925239622592926
19990315018489I,(-5) AIRCRAFT VEERED OFF END OF RUNWAY AFTER ABORTING TAKEOFF. REPORTED THAT PITOT TUBE HAD BEEN COVERED WITH MASKI,MASKI,"[{'value': 'ORG', 'confidence': 0.6736689209938049}]",ORG,0.6736689209938049
19990309013929I,(-5)AIRCRAFT TAXIED INTO A SNOW BANK WITH RIGHT MAIN LANDING GEAR WHILE TAXIING TO THE NORTH DE-ICE PAD AT PITTSBUR,PITTSBUR,"[{'value': 'LOC', 'confidence': 0.9385086297988892}]",LOC,0.9385086297988892
19990415014379I,"AFTER LANDING, N305EC EXITED RUNWAY 28 AT TAXIWAY CHARLIE. THE AIRCRAFT WAS NEAR CENTERLINE WHEN THE NOSE WHEEL TRA",N305EC,"[{'value': 'ORG', 'confidence': 0.9082239270210266}]",ORG,0.9082239270210266
19990415014379I,"AFTER LANDING, N305EC EXITED RUNWAY 28 AT TAXIWAY CHARLIE. THE AIRCRAFT WAS NEAR CENTERLINE WHEN THE NOSE WHEEL TRA",TAXIWAY CHARLIE,"[{'value': 'ORG', 'confidence': 0.7089110910892487}]",ORG,0.7089110910892487
19990415020099I,"TWA, FLIGHT 580 DEPARTED RUNWAY 32 AT LINCOLN, NE. DURING CLIMB CABIN FAILED TO PRESSURIZE.  AIRCRAFT RETURNED TO L",TWA,"[{'value': 'ORG', 'confidence': 0.9300704598426819}]",ORG,0.9300704598426819
